,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,word24,word25,word26,word27,word28,word29,word30,word31,word32,word33,word34,word35,word36,word37,word38,word39,word40,word41,word42,word43,word44,word45,word46,word47,word48,word49
topic#0,26048.455965366862,24052.48714112117,22108.48046364499,18567.068537377414,10392.612768506311,8064.336772902112,7468.649552490277,7447.5847020272495,6540.296653161493,6356.491199334175,6216.753398085181,5866.457303397807,5801.40709725966,5551.130662257425,4807.8537631807485,4741.621175883869,4683.207549474325,4461.920263437985,4136.699555737003,3991.090471557842,3869.4724274810205,3663.232111075315,3430.5578508634717,3376.9327055471235,3136.6689122068933,3030.3495767977133,2759.935327187501,2753.1292034264015,2746.91820919246,2725.518320438682,2723.036944794879,2708.3150677617596,2632.7209406710394,2474.1799736563403,2361.060022431072,2336.5218840488656,2246.8819493080955,2240.9575303531838,2185.8118299991856,2165.7569790681923,2142.1186364734967,1970.0009385641815,1878.5316442107676,1854.028874500906,1799.7072796800996,1799.4824326988753,1784.6618913982509,1781.9574368160718,1773.969357285391,1746.4147465863568
topic#1,0.1251520446776682,0.12224938252914463,0.12041749761018045,0.11460527546230238,0.11136254249639323,0.1110987684802594,0.11073586431545612,0.10655567880634101,0.10534994301171634,0.10515485604558979,0.10513414596150131,0.10506921366241362,0.10488011656072094,0.10472676740992898,0.10467228325571214,0.1046672065593818,0.1044264485603954,0.1042143058590437,0.10410120650292413,0.10389061894984794,0.10381352847502845,0.10377573048807792,0.10375315902469201,0.10374309953632808,0.10368850498248312,0.10357315818130025,0.1034281608561415,0.10331363127175058,0.10305561997814602,0.10299718286930135,0.10295369767585305,0.10283614587990092,0.10280486159681539,0.1027024374166702,0.10270205226889907,0.10267177078952683,0.10261837268148805,0.10257576368979965,0.10253736850757482,0.10249280012535275,0.10242366007541379,0.10237981530216582,0.10235121598484316,0.10229941314397586,0.1022223981499607,0.10216593049059111,0.10208277549236718,0.1020645025162664,0.10204920248933134,0.10203674783276051
topic#2,14167.12672934412,8353.554449727913,7454.037776795022,7451.33807641575,4821.389377620667,4210.649802245395,4044.040570157177,3827.142021448831,3820.112421151265,3799.4511792790076,3480.5319149888583,3478.483716921042,3221.552978337172,2848.908511826438,2391.5218358051065,2081.071581103301,2012.217760002966,1862.952672250906,1639.4041888355357,1633.0101261693717,1550.6087030668689,1520.0140552277915,1453.0192912249615,1193.1395232397033,1188.3846752509949,1021.2898734566643,960.3648280287324,850.2101761733281,849.8295659670242,843.8697086021499,794.5227405855583,772.4021117312886,733.5486656201869,697.6426047264456,667.2265004685546,629.9623815804738,590.5595996296258,578.1375920047318,560.4686572480545,556.8025674972639,541.4628578151809,537.1689190917896,529.1809532793742,512.4705557698801,492.71872822060453,478.7380793973734,478.29823417747934,444.9469474189383,437.7138589717245,423.035338713933
topic#3,20090.767714334048,9719.244103813651,8835.817211473559,5987.023992315212,3404.771150249887,3062.5419747803044,2603.1309532543855,2493.8598848684837,2456.5605902895213,2241.447472821871,2240.725048426415,2041.4413877917955,2003.2566503778771,1841.7795223560468,1760.0424635032361,1714.7715836613488,1709.3952604463877,1594.9504919277008,1534.2892952355255,1425.6826265937357,1412.8566068391485,1378.3507337898568,1349.9578958164711,1304.605606396964,1274.5893003659473,1233.4366560516612,1217.8000607604506,1211.7509512070953,1209.4979554499832,1187.7342415486362,1167.615691933226,1145.7429499125672,1142.8966052286746,1116.435951833377,1095.0967606999513,1090.9477844188018,1071.8538537167597,1057.0387388280647,1051.3782224058052,1041.5207949879937,1036.453588126715,1034.1815739151248,1033.3163552499036,1031.7346068668737,1028.8129027886787,949.20816383858,947.8802837457679,940.2392835569839,938.990249485058,932.4771886659888
topic#4,5579.517526161819,2185.6975074770735,2009.1271867153796,1829.348963766601,1722.1335185527548,1540.0080065397144,1487.24226488703,1403.521913387697,1203.1459085975807,1190.731871375951,1157.8186395143343,1049.0702735466734,877.4768469176094,779.8001591571351,621.2110526666586,598.8104144608153,596.024323057673,572.1737488052145,560.5457276527069,557.6657171972083,542.7093824101354,541.6665177672844,500.05086461238193,477.9272141690645,466.95932453252186,427.742662424598,421.80189536467367,418.54400516208995,408.4199352698129,408.3027158163894,402.2350729517501,397.17785523896345,388.0302927733459,381.4097700025757,375.1653004133738,341.6221943162468,322.3034456539911,320.26099986941904,317.465427094054,299.8738582605804,287.2948881535037,282.1418289891858,278.58628596555883,259.1392687698172,251.07606515173018,245.4370516778392,235.30372715085568,230.76209872165853,229.81273862054852,219.14487851942704
topic#5,2328.5026671729593,1015.7016780082865,954.4649892740439,788.5630429433907,433.31885898763954,374.5484936871743,316.1499883159725,313.9423063503844,286.4527759083201,262.8970169602748,238.3846741849491,223.4664745195469,220.94267322042683,213.48382643813608,191.78767873100443,181.45562622887417,177.92316138963307,171.0674894710322,168.15147185546417,159.77195537153565,143.74530699971777,138.9376314111516,115.84117383850631,101.15765728223953,100.68313615214733,89.7151606716384,86.62593703396342,82.22300642668128,79.26951592419587,75.32493623738196,74.5936638457741,74.54155050018579,72.94562414105737,72.59294912962591,67.21162612033882,65.76019655690158,61.64502550430587,60.572443160241384,59.140471734860405,55.462681344879435,53.08950912168139,51.3018307095914,51.15587498152783,50.721758630812026,50.268994029429415,49.2196805725067,47.94087218883608,43.905393240430044,43.70560481857978,41.23047347710907
topic#6,17302.328799098446,15364.623498223122,9712.780826572078,8328.760987857047,7442.916372572284,6236.602001221488,6005.2686282091745,4945.379701514096,4302.518782966324,4010.335891569297,3732.9669017854676,3701.7610643139433,3226.4049215728623,3095.452509643074,3052.7068614712125,2823.769415484141,2730.6547272912744,2666.2166639170537,2665.96714257035,2625.389733602187,2515.471269708728,2492.7662401310595,2479.4458853116053,2376.910807460169,2232.6184959569377,2140.36870102806,2065.445896919223,2032.064433180978,2028.5510240722197,1966.177705751063,1962.4863936996035,1851.1371579866595,1838.3930568115168,1819.5297752144675,1818.4723781174757,1812.1443141832015,1676.2644499082373,1590.5650884970976,1528.4231547153493,1359.3141277872733,1198.4536055263952,1178.7926879999684,1167.4004667563818,1160.6088857360119,1010.9391020245754,984.6451849612656,933.8296775790147,921.3339616669663,891.2111023535379,848.9505655814692
topic#7,38022.20879020377,16972.15983084501,16944.342258477503,12712.540746381259,12009.11313982831,11814.115599669462,5405.024188207717,5205.71137334481,5121.32491189533,4964.254317631186,4888.846614386017,4533.152611741365,4445.0013578042135,4347.792298829544,4292.404592521524,3893.8164921677403,3535.8238268562704,3172.6713580927744,3140.674914007917,3026.666952606162,2893.9536288556196,2824.0377326207276,2783.7046225643494,2771.616245119835,2683.700444840965,2592.44515021832,2262.6665510195253,2158.41309603547,2141.2003671696075,2095.39780487235,1945.085758294263,1884.034259242129,1879.4217182724544,1851.527567996472,1719.2298466629327,1633.0110065155245,1601.4271832082297,1545.2951996044314,1531.7227033551667,1531.3338392603123,1480.7999138298019,1469.8230342820457,1415.4895650596711,1413.7557782259191,1388.776986778989,1385.2456565407072,1376.6410153850586,1374.8063891616532,1369.025154319623,1340.9604608038303
topic#8,5097.751192630172,2560.821185816543,2485.638738033406,1247.3051919760615,1246.2407017874502,1244.4597369251933,1242.4259437887456,1241.6253671002346,1240.4847381832715,1239.5025581333773,1238.0409274824344,1237.947605208656,1237.9398495156142,1237.8023396043768,1235.5050588108943,1235.3185323873436,1233.8651906193572,1152.811884817076,1151.6007191298845,1024.139634525316,799.7362857226835,700.9699911654898,623.1706170490309,547.3907190377714,530.8322936504364,510.23619371492424,489.81283377492656,488.42013237797704,487.07522433985133,466.3085130124357,454.68977824652166,398.4548745159996,381.83411189544273,322.7743771573044,301.4408227354299,286.65917938576536,267.431834105842,262.5647135263335,246.4224563466567,244.81894313946995,230.57113970918135,223.44795740741458,219.69545343359528,212.14477507313399,202.37216197928242,198.12969851368547,167.98107085979262,149.67516897680136,138.66376008193217,131.7225265556233
topic#9,12289.59942172319,7827.288210264719,6249.741137384371,4869.666324285813,3798.033354994541,3784.7888863922767,3307.951319573315,3167.9243290084046,2353.1196474272633,2140.840719565587,1922.1132453708265,1810.8182086037389,1780.2659476619992,1568.6309337596654,1372.1866729949184,1271.3821564532614,1242.9164294237312,1242.5702519204433,1210.2281156289675,1129.1194424755631,1070.4241058164007,946.3376955096094,880.6828738474566,793.9286487145696,780.2824429824013,773.6464820429649,768.7330220257182,724.5736091948351,723.1512326336687,718.616735400541,676.245742675637,644.2665461597022,635.2777397814513,635.2290146804028,603.292816498613,579.6847956431377,519.2612119775405,517.6823013825785,497.1309909624228,451.9302253215867,417.5289588179923,414.6563732291581,411.57593778028263,395.4417574394752,379.6324409613104,375.35051345386717,372.1994582032997,351.0957244676621,350.4692673494234,322.91537989990996
