,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,project,date
symfony-tags_2014-06,0.10002230364950924,0.10000000693402433,0.10002616370361668,0.10002112459635086,0.10002610837547209,0.10002176215074275,31501.099827285674,0.1000204533002105,0.10001065965450441,0.10002412533576469,symfony,2014-06
symfony-tags_2012-01,0.10001979348507249,0.1000000065627631,0.10002395912919151,0.10001850545703793,0.1000232340783125,0.10002518569213775,20913.099828058286,0.10002203807773218,0.10001087987413543,0.10002833521844463,symfony,2012-01
symfony-tags_2016-01,0.1000254631161521,0.10000000789202651,0.10002755064120517,0.10002371315300623,0.10002348664216396,0.10002285730164963,31931.09979198905,0.10002392241533582,0.10003276523661132,0.10002823684280676,symfony,2016-01
symfony-tags_2013-06,0.10001793074208616,0.1000000063708883,0.10002164011592454,0.10001805202750456,0.10001990548606349,0.10002417782528607,28128.099845177134,0.10001764708080718,0.1000104914325235,0.10002496632963931,symfony,2013-06
symfony-tags_2014-01,0.10002116710713294,0.10000000671783203,0.10002419703283273,0.10002026344755417,0.10002166383011012,0.10002204860595444,31226.099835528574,0.10002014838221232,0.10001053503610732,0.10002443488217969,symfony,2014-01
symfony-tags_2010-06,0.1000269198234789,0.10000001009662732,74.66831999723601,0.10002740061678393,77.47714700595239,0.1000249655619747,9553.154395516598,0.10001570154940699,0.10001411518069007,0.10002836438261083,symfony,2010-06
symfony-tags_2011-06,0.10002211675646212,0.10000000781941171,0.10002754813987848,0.10002380520001256,0.10003063764871171,5.552332514603632,19841.357203790863,0.10002117917385427,27.12312790532956,28.36721048980178,symfony,2011-06
symfony-tags_2012-06,0.10002307433679984,0.10000000628712426,0.10002148223001375,0.10001739129366054,0.10001986556188175,0.10002610169725781,26028.099841834188,0.10001662994017795,0.10001052156762559,0.10002308794442007,symfony,2012-06
symfony-tags_2015-01,0.10002435050663273,0.1000000074755113,0.10002727250510868,0.10002278010444939,0.10002300027242017,0.10002179858170036,32058.099800420674,0.10002211229807186,0.10003099021180555,0.10002726011675885,symfony,2015-01
symfony-tags_2015-06,116.26292399000586,0.10000001025375173,0.1000296128416021,66.30891022049636,0.10002914591857434,0.10002876618709536,39304.834300045506,17.99371867355079,0.10002935871776743,0.10003016405572143,symfony,2015-06
