index,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,project,date
brackets,11.327789828205384,52625.328953128825,538144.2734526886,3.0638149577432734,18878.65655175762,28181.120142730102,0.10002484730585419,0.10002577789514658,18.5097374648708,2086.519506647194,brackets,2016-01
brain,0.10001687292236436,0.1000156295548184,142.59404492199943,0.10003032368013758,125.87053154702309,0.10002955018607,24.935257523280455,897.3088485896134,0.10002300796982552,54.791202033437926,brain,2016-01
caffe,1109.2681021321548,0.10002599375108197,914.4445090720127,2685.205124579773,0.10002607610851497,0.10002488710844751,0.10001623541590605,50558.472259758644,271.51723279899034,4546.692678451198,caffe,2016-01
cakephp,0.10003599909739802,1107.1039745406542,4605.815793504326,0.10001974842669241,112832.96630470315,112303.17632339097,0.1000261534441624,0.10002467122718331,0.1000243583199081,5098.437472876048,cakephp,2016-01
cesium,145.84880715332895,0.1000254674757946,185865.81820841608,3911.847182463448,75214.90970209912,36.351216974353264,135.57105936935156,0.10002626172555296,319646.3537464829,0.10002515958542949,cesium,2016-01
chartist-js,0.1000249340605811,0.10002722996876483,1718.6627305255363,12907.90288322037,789.1941739176133,449.4278499669221,0.1000161942161236,182.22065134918012,3.6243117868015,8.667330870034009,chartist,2016-01
chroma.js,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,chroma.js,2016-01
clumsy-bird,352.1717851037497,0.10002456925124704,1066.065261005119,2636.824005931374,0.10002485099521034,0.10002144354723108,141.39875582331985,21.667748505124255,4056.173697765401,219.39867499953056,clumsy,2016-01
cocos2d-x,841645.2286430855,2399.793042629718,79.35506877955532,103.94252503665219,0.10002980945394822,196.60462939117014,908.6233225467589,0.10002916784780301,922.1626863633328,625.0900229615161,cocos2d,2016-01
codebox,73.64818529419779,0.10002729575623626,2079.1082656008402,0.10002617948429805,226.19887761114322,874.3975071982605,0.100042052578763,59.24006167926096,0.10002753079280993,40.006979556778326,codebox,2016-01
convnetjs,0.10003031514405203,52.36886454726501,5061.752431098951,2970.8313348469055,235.33818034088804,0.10002916513550107,0.10002910207504556,2932.7634138959743,162.116810161377,152.52887652240062,convnetjs,2016-01
d3,0.10004911610581067,0.10002534295099648,562.3211484088016,19461.868434495766,25674.551463251606,0.10002719038689227,0.10001110835054151,59.524195765882524,4694.234619390131,0.100025916557865,d3,2016-01
datumbox-framework,0.10002834696662387,1.5277071014744683,0.1000295245391499,0.10002824795101035,43.07180478927533,15868.794094010016,0.10021554839360625,39973.55998350359,82.54608135725535,0.10002755508605704,datumbox,2016-01
dc.js,0.10002728508831812,331.14253731302796,268.8379962893395,38705.06964329201,25677.88781451546,0.10002711007060787,55.93122902664659,0.100027051711823,1273.7306728518568,0.10002524783648253,dc.js,2016-01
derby,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,derby,2016-01
dimple,0.10001601031024951,0.10001698220573216,0.10001680387557926,109429.74548168058,121396.79723390672,0.10001928046187439,2211.757154527305,0.1000225297444962,0.10002366072831174,0.10001458370321795,dimple,2016-01
django,0.10002342622074797,0.1000242150861987,5920.759680975446,0.10002454493316357,260970.68780131865,95565.79012536822,0.1000169453737241,6494.302167852367,0.10002523186510928,12404.960110019189,django,2016-01
duality,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,duality,2016-01
echarts,29.625356819383935,42.15470065224915,42.19561267949005,210519.48793985113,3044.5245776158577,1436.2629747474925,607.2640531457236,27.284727443580902,0.10002716064299472,0.100029829279983,echarts,2016-01
envisionjs,6.321356452777754,153.6057967060157,37187.89620664705,71179.91441367459,15993.596848960626,27.019736657574594,291.8550368676005,0.10002332752095495,33.59055635905751,0.10002431543020139,envisionjs,2016-01
epoch,1213.6178525826876,0.10001610025772788,362.5414953467201,2101.411257763361,34.00190259010624,0.1000179699047682,240.23131677311872,151.79609219586524,0.10002745511899185,0.10002122181513846,epoch,2016-01
express,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,express,2016-01
flask,0.10002696747309436,0.10002233485455214,2159.4637845296184,0.10002112360412624,3591.4125570047368,5441.284578374313,0.100023422652974,0.10002473246648909,0.10002257654282469,1498.238938929601,flask,2016-01
frappe,0.10002125606150099,4955.2349653471565,10110.393734044812,0.10001672662987489,24361.77284206943,10038.303100383297,0.10002308241951949,0.10001962943588709,0.10001967595460748,4935.7952577713995,frappe,2016-01
godot,2794.785453692238,115137.13702129155,0.10002488584424722,0.10002691194891358,0.10002683155048853,0.10082428202864539,2758.3186880373833,9345.739600150724,0.10002764166105847,368970.5183061521,godot,2016-01
golearn,260.22029649434745,0.10002474918757137,242.98092075262363,228.96113995988995,2877.0143523756656,24.41024579448237,0.10001542512802,8092.363395307999,0.10002850289126669,1992.74958063467,golearn,2016-01
h2o-2,0.10002707338316656,0.10002750333221404,8485.489222618826,787.7870689637471,15305.849833807446,18806.96177490728,0.10001701918718339,85067.52146365884,278.60720662292937,25169.4833577776,h2o,2016-01
hextris,0.10002771359028552,0.10002345042822326,3228.2416647250866,1956.4071279941838,189.58958107722015,0.10002813787758934,35.70901453842533,70.81387711725199,41.50445240041488,283.4342028438148,hextris,2016-01
jmonkeyengine,0.10002749882690025,342207.4935507142,0.10002838709251141,402.374438617115,0.10002886752027652,91.71873758980462,0.10002697795301235,139.15485709406036,55542.758276514316,0.10002763039760094,jmonkeyengine,2016-01
jubatus,0.10002395506323476,0.10002438297714965,5.085737443409414,0.10002728445486564,0.10002156127898407,6300.57134457535,0.1000050681278352,6318.315543751531,0.10002129164542149,6177.42725068129,jubatus,2016-01
kartograph.js,33.757276138702316,861.4208417298187,3863.4414243678007,6273.182108332215,330.3589660679771,0.10002885408196639,113.95582474960312,1548.4202339715268,0.10002792362743296,48.26326786149414,kartograph.js,2016-01
keras,0.10002422006702891,0.10001826752808016,0.10002946649224494,431.5059844228955,15.928205070661788,108.97950636707476,0.10000666707352641,28317.986175195827,0.100027415131667,0.1000229002229443,keras,2016-01
laravel,0.10002317776895915,26.6240452169822,2150.9254283050113,0.10002232053648587,1155.2731802744788,2062.2355171888316,21.986844955952154,0.10002442111214521,0.10002456866115715,917.5548895687355,laravel,2016-01
leo-editor,14.632003646538184,821.1320592190156,286231.2599572048,2031.9789298439084,57.852439280209616,6236.912462180734,4180.483718717584,3163.90857734606,471.86229152540517,4029.977560956405,leo,2016-01
libgdx,0.10002643998593172,28872.275225232795,0.10002696513273801,8.17919527899415,0.10002744657329891,24968.512127338516,3395.7602881336443,8281.891348752697,371587.5874918057,24443.49424248609,libgdx,2016-01
mahout,0.10002966462119071,2048.8433060380617,0.10002412348612748,0.10002369986951054,0.10002801688899272,52659.627829926656,0.10003505582571923,190620.82867179665,0.10002630934328077,0.10002531525677594,mahout,2016-01
matplotlib,0.10002718557348284,39.17969545535433,16624.212944827934,103508.34120800075,6234.3576708972605,0.10002739313291877,3075.241225438421,27822.763096725877,1378.0187101377373,10882.685393877538,matplotlib,2016-01
mean,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,mean,2016-01
meteor,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,meteor,2016-01
metrics-graphics,0.10002237370492187,0.10002020768604461,19986.867281163824,9546.616485219416,2210.5798181611895,0.10002370761959917,118.78967741293515,90.64662329540903,0.10002592790453638,0.10002252261202291,metrics,2016-01
modestmaps-js,0.10002621585667971,0.10002721768059157,8416.815833669192,9053.289200679332,174.81474293661614,0.1000262813020783,0.10002469440159427,0.10002760933085028,4231.480066222069,0.10002446800467879,modestmaps,2016-01
mxnet,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,mxnet,2016-01
neon,0.10002377354399496,0.10002663250225563,0.1000276586701577,2724.341901313129,0.10002748047982551,903.3469589246255,0.1000083710035383,37889.127655273645,1582.6814619741256,2188.001908586201,neon,2016-01
neovim,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,neovim,2016-01
nupic,0.1000246365856733,0.10002783308706738,4214.017606379646,37989.35579662014,32625.637563606386,4590.470279744162,1847.5217275817079,171888.73926334985,1221.0661450970676,23691.9915650752,nupic,2016-01
openage,1928.932500672763,0.10002666980456265,280.87358918951367,5865.136839379701,399.05673493846194,329.9136243955527,279.53045682301325,235.28001941572722,2912.5636925679933,6306.612515942324,openage,2016-01
oryx,0.10001946731066755,151.29854944688694,0.10002169662102461,0.10002132747856467,0.10003347084528018,21839.95028909155,0.1000056985303046,46326.05100812886,0.10002603183718313,0.10002562462466658,oryx,2016-01
pakyow,0.1000233787991543,0.1000206480068358,5005.1381669702,0.10002057974836813,3989.306229577774,6557.855461691451,0.10000660952775851,0.10001942446929478,0.1000263844262591,0.10002473150245395,pakyow,2016-01
panda3d,417.6230933025757,0.1000258141367659,2185.029039094996,0.10002752649858947,126.44023964059245,1007.7761024540753,0.10001056774031222,0.10002492086095582,0.1000275778483067,1587.631409098913,panda3d,2016-01
pattern,0.10002249559282916,0.10002504563445322,21199.262489952886,0.10002457694996811,13838.929758212778,14128.3882465699,297.824465075717,14793.876672920107,0.10002597620184529,11390.318269148036,pattern,2016-01
peity,0.100020481817307,1.1760019476511265,281.19228436062133,86.94800664225545,212.70636067032316,0.10002872270128174,156.93094951107702,0.10002540725893025,33.64629857125505,0.10002368472253602,peity,2016-01
pygal,0.10002306537837222,1189.9610882164438,0.1000240133816813,5525.3737335904925,1514.9844538021523,170.38877978096295,142.01085330026655,3124.902366183978,0.1000233727400727,837.0786546706406,pygal,2016-01
rails,0.10002702867089484,67.41676406584597,4191.235228617719,0.10002209643766383,280121.8981037103,43263.05811058195,0.10003054180847903,0.10002809282528745,0.10002740219972987,9195.891657767164,rails,2016-01
raw,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,raw,2016-01
recline,14.756022561414142,0.10002913379193516,33983.93834960502,31333.697210220693,19119.981647021938,236.9463731426365,32.085110817790394,1571.8983807117986,5219.496848631201,0.10002812802440351,recline,2016-01
ruby-warrior,355.3239334737821,0.10002959897906157,141.85129617578747,1467.0154865862255,0.10002598779113532,0.10002353118420344,0.1000037209013732,487.96125965149224,192.39641966471777,790.0515216078036,ruby,2016-01
scikit-learn,0.10002513279276397,0.10002849850309752,333.1612514528827,4290.395861248778,3479.5749193204447,0.10002605499993367,601.6721659259756,192219.47739884414,503.318296810669,0.10002665069719524,scikit,2016-01
seldon-server,0.10002384984688376,0.10002782597724377,0.10002825777714397,0.10002360203282092,3575.759994659277,42721.91993996352,0.10000800472661067,24140.619906177453,0.10002398673369517,0.10002365745908179,seldon,2016-01
sharelatex,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,sharelatex,2016-01
shogun,0.10002742607432341,13324.157948402997,0.10002371862716947,0.10002388699289086,0.1000246240476732,0.1000230594819108,0.10000679593461281,176895.75832108437,0.1000234309366726,5380.383577528684,shogun,2016-01
sigma.js,0.10002754425338405,30.805139573338025,4037.8394770498844,12730.464119705797,816.9629213760826,974.0404933834475,111.2094419912065,647.1895482609731,4299.2888052787075,0.10002582944776878,sigma.js,2016-01
sinatra,0.10002771865097596,0.10002699335711729,1955.1100893976484,0.10002444806297578,5332.1879925416715,2088.606248459998,69.31848640211246,0.10002113801265254,129.20396696981294,335.1731159281141,sinatra,2016-01
slap,0.10002188628726132,0.10002707201266325,1107.2789704247589,0.10002995338864361,66.07189275530733,36.94897849734124,0.1000056085807055,0.10002858666700125,0.10002324472621667,0.10002197066263631,slap,2016-01
spacemacs,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,spacemacs,2016-01
spring,245.45701706990278,28387.926170493953,78.81901142298986,266115.2874460905,0.10002414761218603,0.10002733565437442,17.06778583442438,16809.594620418586,10742.119542614322,99258.52835446848,spring,2016-01
spring-framework,206.64127680836066,1630.903194241483,58.883465181405796,0.10002797454248773,0.100027944515117,1384527.6267664665,0.10003159624660361,14.537408642879422,40.805190401201166,24.30261037654239,spring,2016-01
superpowers-core,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,superpowers,2016-01
symfony,0.46358983034340995,0.10002448110317255,28433.402075534454,110.50390318810256,22078.997007155107,227558.62857039188,0.10002453864391249,80.9860004894148,2912.7221988538877,5244.096605460768,symfony,2016-01
tensorflow,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,tensorflow,2016-01
textmate,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,textmate,2016-01
turbulenz_engine,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,turbulenz,2016-01
untrusted,0.10002362891523936,0.10002701915711129,42928.45921255389,1352.2441631051727,110.8077351616396,2.763155343497405,52.85417979193826,693.8522427953662,4627.439930325399,1999.3793302594722,untrusted,2016-01
vim.js,0.10002257311766734,0.10002107689582686,85013.4749476081,0.10002872180399175,0.10002573574234992,0.10002201235062878,2413.006836476514,0.10002596804494428,0.10002609382628332,127263.81804367207,vim.js,2016-01
web2py,0.10002631528290419,13.315452436882214,29273.22455657097,0.10002660887465019,45316.02026082877,22903.909193379386,528.2043951684939,2008.1482072560366,0.10002756465449637,28497.877853822687,web2py,2016-01
xenko,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,xenko,2016-01
xgboost,80.16068446657462,13.640801397615526,0.10002303455091605,0.1000182427054764,0.10002548373419382,129.3876101983497,0.10000323112274048,285.5440980205425,174.06434823671643,42.80238768797315,xgboost,2016-01
zed,0.10002544482837951,447.97607709417304,58869.713429805925,373.49883534110035,289.7466888540353,6341.083882785845,0.10003228823604374,1631.7727735842443,370.4758151502865,1444.5324396323265,zed,2016-01
