,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,project,date
symfony-tags_2014-06,0.10002460185404217,0.10002046979535992,0.10000001016512455,0.10002269297968835,0.1000215941616246,0.1000246883474107,0.100028197900424,112572.09980833395,0.10002566396984965,0.10002368707728883,symfony,2014-06
symfony-tags_2012-01,0.10002502731983735,0.1000151401599607,0.1000000103341244,0.10002096736516101,0.10001917322346311,0.10002439900888489,0.1000272266520594,79716.09032081935,0.10952123211110504,0.10002596377360232,symfony,2012-01
symfony-tags_2016-01,0.10002594330365487,0.1000204560299665,0.10000001109645526,0.10002459496430655,0.1000229030789997,0.10002642288538621,0.10002859008923541,115994.09979314714,0.10002740545248782,0.10003045545888184,symfony,2016-01
symfony-tags_2013-06,0.10002318023488584,0.10001843781637804,0.10000000984297448,0.1000211542435009,0.10001998091958143,0.10002290153322771,0.10002784786854638,98688.09982068995,0.10002386939857047,0.10002187584483148,symfony,2013-06
symfony-tags_2014-01,0.10002400034702218,0.10002005328184958,0.10000000998724295,0.10002217588746863,0.10002116771073372,0.10002429726347845,0.1000317067852758,112519.09980865454,0.10002534544257587,0.100022530232064,symfony,2014-01
symfony-tags_2010-06,0.10003333984891472,0.10002386104335957,0.1000000145670089,0.1000270068678653,0.10003017090401342,0.10002518525499637,368.43908828968557,35032.92850561957,516.2837842840457,81.74848219471073,symfony,2010-06
symfony-tags_2011-06,0.10003080645167459,0.10001547334024345,0.10000001070124027,0.10002250522904167,0.10002060418597418,0.10002481419928679,78.75957610648027,77406.5885486275,0.10002993023556538,74.95173107699266,symfony,2011-06
symfony-tags_2012-06,0.10002287568506174,0.1000195399133005,0.10000000966733738,0.10001944766285596,0.10002046138490454,0.10002217879307097,0.1000265809159292,92197.09982368923,0.10002357889068356,0.10002159043092267,symfony,2012-06
symfony-tags_2015-01,0.1000243008822277,0.10002049669570577,0.10000001071596318,0.10002399096927415,0.10002249134276375,0.10002578983459823,0.10002950614534402,115437.09979616517,0.10002706116040046,0.10003012062635386,symfony,2015-01
symfony-tags_2015-06,0.10002933915253906,0.1000283718044027,0.1000000138473285,0.10002959479536024,0.10002859326728146,58.652645924926205,7.998124299056488,145596.95757627592,0.10002929568266879,154.7915081728244,symfony,2015-06
symfony-tags_2011-01,0.1000255800080753,0.1000163019537368,0.10000001164232464,0.10002178921299562,0.10002314882426433,0.1000271385334266,249.33188553491328,53513.4624584755,202.50551452873063,0.10002745972040969,symfony,2011-01
symfony-tags_2013-01,0.10002301800374604,0.10001683978127379,0.10000000974532741,0.10002026138747072,0.10001956032777339,0.10002245059917887,0.10002568696377397,97078.09982669725,0.1000237431566397,0.10002168193041719,symfony,2013-01
rails-tags_2014-06,0.10002699003499922,0.1000214679380053,0.10000001230423233,0.10002417470755219,0.10002391317626819,130799.09979956954,0.10002575138467018,0.10002829958223208,0.1000252897964522,0.10002444513819754,rails,2014-06
rails-tags_2012-01,41.261069381639864,0.1000209136845347,0.10000001237870136,0.10002387180897375,0.10002433398476218,108911.93875918699,0.10002458748812565,0.1000271392022241,0.10002599612229653,0.1000245076272597,rails,2012-01
rails-tags_2006-06,6.74849030206562,0.10003044727935939,0.1000000150719931,1706.1960591312602,0.10002629167959574,40935.10976744117,2.4522944341554065,366.808675920098,0.10002809105715586,1186.2846278846043,rails,2006-06
rails-tags_2016-01,967.0514577236405,0.10003205721919582,0.10000001338439443,0.10002886243140921,0.10002878166990369,150134.21224936174,21.036121254113684,0.10002952714199378,0.10002585746166807,0.10002644872862984,rails,2016-01
rails-tags_2013-06,0.1000272219078445,0.10002144693202422,0.10000001226736799,0.10002365940240655,0.1000237411617868,120942.09980037466,0.10002584117313242,0.1000281775771768,0.10002490305149783,0.10002454316675496,rails,2013-06
rails-tags_2005-06,0.10003039406619753,12.249473180999829,0.10000001565280967,1553.2102042862382,0.10002640314400432,23916.34757859103,120.78656576322834,448.74953526213204,0.10002508993845062,401.2565609873471,rails,2005-06
rails-tags_2014-01,0.10002771920361925,0.10002138739198496,0.1000000121239868,0.10002401178896109,0.10002320288805784,124770.09979992139,0.10002578355236082,0.10002862397004858,0.10002469205472657,0.10002456511954355,rails,2014-01
