,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,project,date
symfony-tags_2014-06,0.05000000072157384,0.05000000059891003,0.050000000401007064,0.05000000000004913,0.05000000048201378,0.05000000038270649,0.050000000605687586,0.05000000000000053,0.05000000111921407,0.050000000628677856,23839.049999985917,0.05000000032078954,0.05000000057641923,0.05000000000000002,0.05000000079979852,0.050000000000000135,0.05000000075429488,0.05000000055933355,0.05000000000000003,0.050000000000000676,symfony,2014-06
symfony-tags_2012-01,0.050000000673591095,0.05000000073844547,0.05000000031100476,0.05000000000000005,0.05000000051494997,0.05000000041688008,0.050000000938671935,0.050000000000000606,0.05000000084013134,0.050000000467004535,14491.049999987978,0.050000000387519776,0.05000000051084299,0.050000000000000024,0.05000000071084817,0.05000000000000015,0.050000000777678855,0.050000000465000326,0.050000000000000024,0.050000000000000364,symfony,2012-01
symfony-tags_2016-01,0.05000000104535933,0.05000000058800196,0.050000000453598634,0.05000000000004772,0.05000000055946524,0.0500000004759284,0.05000000061161837,0.05000000000000051,0.05000000096648117,0.050000000744571164,24547.049999982595,0.05000000042115788,0.050000000678270276,0.050000000000000024,0.050000001624227644,0.05000000000000013,0.050000000979441045,0.050000000611419244,0.05000000000000003,0.05000000000000067,symfony,2016-01
symfony-tags_2013-06,0.05000000048620767,0.05000000061735013,0.05000000034279002,0.05000000000005627,0.050000000425842704,0.0500000003821088,0.05000000064394613,0.05000000000000051,0.050000005385887114,0.050000000493131615,20806.04999998287,0.0500000003653668,0.050000000515045176,0.05000000000000002,0.05000000063062569,0.05000000000000013,0.05000000067978755,0.0500000004615649,0.050000000000000024,0.050000000000000724,symfony,2013-06
symfony-tags_2014-01,0.05000000051933813,0.05000000059751634,0.05000000038647775,0.05000000000004948,0.050000000452964,0.050000000378451856,0.050000000562404515,0.05000000000000052,0.050000001296191636,0.05000000062354188,23668.049999986328,0.05000000032031052,0.050000000569156614,0.05000000000000002,0.050000000698488076,0.05000000000000013,0.050000000754368654,0.050000000553969706,0.05000000000000003,0.05000000000000068,symfony,2014-01
symfony-tags_2010-06,0.05000000099452645,0.05000000117296381,0.05000000079409699,0.05000000000015411,0.050000000741957915,0.050000000382337664,0.05000000117749609,0.0500000000000006,14.408445722247949,0.050000000407279484,7594.835018784449,0.050000000227252775,0.050000000363062284,0.050000000000000024,565.9065354826322,0.05000000000000015,0.05000000078527791,0.05000000045405792,0.050000000000000024,0.050000000000000204,symfony,2010-06
symfony-tags_2011-06,0.050000001137325965,0.05000000081192811,0.0500000004942987,0.05000000000000006,0.050000000858874086,0.05000000082840731,0.05000000097492325,0.05000000000000063,0.05000000103495623,0.05000000053277321,13901.629721090972,0.05000000045803945,0.05000000056994078,0.050000000000000024,0.050000000976808213,0.050000000000000155,10.470278894711624,0.05000000060571382,0.050000000000000024,0.05000000000000035,symfony,2011-06
symfony-tags_2012-06,0.050000000503039155,0.050000000679023805,0.05000000034562222,0.050000000000061585,0.05000000042195262,0.05000000034791562,0.05000000068995326,0.05000000000000047,0.05000000134471219,0.05000000043220204,19008.049999987612,0.050000000325296584,0.050000000464958276,0.05000000000000002,0.0500000005693492,0.05000000000000012,0.05000000063280587,0.0500000004471134,0.050000000000000024,0.05000000000000076,symfony,2012-06
symfony-tags_2015-01,0.05000000070231722,0.05000000058323814,0.05000000042659632,0.050000000000047895,0.05000000051927631,0.050000000413509174,0.05000000059059991,0.05000000000000051,0.05000000097114058,0.05000000069786642,24457.04999998501,0.05000000033435311,0.05000000061718749,0.050000000000000024,0.05000000076864277,0.05000000000000013,0.05000000091102028,0.050000000594062996,0.05000000000000003,0.05000000000000067,symfony,2015-01
symfony-tags_2015-06,0.050000001054268654,0.05000000107298741,0.05000000096182499,0.0500000000000398,0.050000000961010184,0.050000000670864145,0.050000000682901155,0.050000000000000516,0.050000001097252375,0.05000000115834226,29449.04999997332,0.05000000059648648,0.05000000104585445,0.05000000000000003,0.05000000093205703,0.05000000000000014,0.05000000115163521,0.05000000104063559,0.05000000000000004,0.050000000000000606,symfony,2015-06
