index,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,project,date
0hh1,0.10001812232835061,3687.6023093557283,0.10002206226887571,118.88723776298474,0.10002051062595886,758.1760119984003,0.1000075013907858,200.7343226793239,0.10002047013209116,0.10002953014558359,0hh1,2016-01
2048,0.10000856759125082,422.9918088943183,0.10001189719669816,113.14019101263385,0.10002337302165122,0.10002740987751174,0.10003946627870845,92.16787135501598,0.10001344875664533,0.1000045739217198,2048,2016-01
AtomicGameEngine,1183.1665882587515,2097.3731169244516,927492.3963913894,0.10002871200737379,0.10002660807085718,0.10002470188704757,0.10003023073537168,16.50602999668355,3829.640434788761,30.517327164241806,AtomicGameEngine,2016-01
BEMSimpleLineGraph,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,BEMSimpleLineGraph,2016-01
BrowserQuest,0.10002733918148428,23516.8236378185,0.10002475966340839,34.114665380481114,229.21060800864254,89.03950379912432,0.10002022525656072,1281.3114579725557,0.1000248170504016,0.10002980557277684,BrowserQuest,2016-01
CNTK,0.10002532614686378,153.6945917590673,1336.6363492730518,0.10001995983745963,257.55061621542205,85981.85913297729,0.10001435290406259,4964.906318898376,2683.9529077675666,0.10002335242237126,CNTK,2016-01
Caret,32.412721164604825,179519.2879752467,2516.70105696112,40.68369388248503,402.9332766402198,885.8098061938789,135.52252016509996,1603.125835127303,3999.4230847891317,0.10002953142261285,Caret,2016-01
Chart.js,0.10002392590475931,56.10110231504274,0.10002231746496576,42788.09871035994,0.10001223311477163,0.1000209535891691,0.10003274659231115,0.10002350934982966,0.10002926265538775,0.10002234561636199,Chart.js,2016-01
CodeIgniter,38443.0062755108,3361.5521848142794,3457.39402348153,0.10003038714768155,0.10002188642969015,0.10001676841773635,0.1000307955213184,143.7738497098535,5.839142967038755,30.034423624968525,CodeIgniter,2016-01
Dash,1787.5405322317065,0.10002623192027679,6371.1789912579125,186.10142633578462,79935.27962675379,6.985670733053997,0.10002284438878711,199.31127512148916,71631.3023984346,0.10002977692291978,Dash,2016-01
Decider,337.5181268251869,3.5096376989936524,0.10001752471083555,119.49095640592994,0.100015049319628,2581.182174823403,0.10000986806993829,0.1000302287425124,131.12556398501565,451.77346758266657,Decider,2016-01
GD,0.1000250065913793,0.10002620390957198,0.10002647308653878,0.10002811339983723,0.1000281266531514,0.10003011937115391,1996278.099755051,0.10002803628600054,0.10002612002523237,0.10002466958664498,GD,2016-01
GamePlay,0.10002762408830801,80.89948636486459,0.10002244590200585,0.10002620963995848,132.5339632457548,0.10001895963701458,0.10001363032445348,134942.8663939656,0.10002837911679219,0.10001890858755036,GamePlay,2016-01
HLearn,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,HLearn,2016-01
KomodoEdit,47884.57225960925,11533.71302338036,3806.434413604319,0.10002818288749538,0.1000291324952256,9.303299446011255,26.65526641687812,75.20871160832924,286825.1615396592,6372.751428437758,KomodoEdit,2016-01
Leaflet,188.4497663411148,4941.392229034537,0.10002553913984673,12342.936298751321,0.10002429980925821,1312.620896005892,0.10002136949055819,242.50049240664933,0.10002423341293662,10.70022197886261,Leaflet,2016-01
LightTable,24.262484957254216,56.45907058994986,0.10001898805189226,0.10002550523268947,0.10000867721552066,0.10003468586251679,0.10001973187290177,34.045599615056304,22.514927477878157,6.217809771288741,LightTable,2016-01
MLPNeuralNet,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,MLPNeuralNet,2016-01
ML_for_Hackers,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,ML,2016-01
MonoGame,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,MonoGame,2016-01
OpenRA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,OpenRA,2016-01
PredictionIO,2950.298422629504,0.10002600444306405,0.10002898585312363,94.65174607072584,0.1000121187458794,8968.984713633296,0.100022104728709,0.10002362363427517,0.100024695990905,18922.46498009069,PredictionIO,2016-01
Starling-Framework,2796.7887974016053,0.10002742710904229,0.10002552920245057,3121.112037074128,206.027076800551,821.6499219051293,0.10001028444199495,26481.40052577309,0.10002869962722999,639.6215490584397,Starling,2016-01
