,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,word24,word25,word26,word27,word28,word29,word30,word31,word32,word33,word34,word35,word36,word37,word38,word39,word40,word41,word42,word43,word44,word45,word46,word47,word48,word49
topic#0,58807.3976507656,20000.06820036828,16951.46926109709,13625.054282421059,13291.956609695979,12150.701958426238,10442.524792562295,8690.60902520899,8114.623030328465,7888.339488699695,6560.078470307188,6531.9247964114265,6498.342029041641,6307.948201061716,6278.255669242303,5747.797632453226,5734.307680341688,4767.912081044595,4505.495309520663,4484.532085703204,4422.159845107946,4199.820992644457,4166.930004105025,3720.8139936782395,3567.9895368603575,3547.8698677366156,3536.103319920872,3469.9079609019977,3336.657137489909,3211.857514287453,3173.904306548987,3107.5912143007536,3085.079954356832,3019.2309895049866,3003.417925969693,2974.7993524184153,2868.869485493897,2858.2909255124723,2796.4890076091865,2728.782456266565,2702.1627665906385,2701.401330968406,2685.238727436745,2608.005882377532,2526.8105711781236,2496.594343261955,2451.531576656774,2445.668102554729,2441.586184125937,2356.7014673149006
topic#1,16920.045868517496,7271.60183352047,5342.322882925557,5048.642998732873,5046.3483681601665,4842.913596836283,4564.820621722093,4414.211755564324,4149.708971898274,4076.271228952193,3827.239954692399,3417.362695865913,2830.4770407510628,2827.369478858756,2815.3245852739287,2772.753068139734,2755.732992147721,2744.9710726355966,2694.03395236259,2686.7579518339653,2683.061707815766,2198.093636975577,2190.9540513112047,2146.8862865869196,1841.1332555674437,1619.3880059860694,1599.594184057623,1567.3354764169842,1514.170647330348,1451.4316082718965,1431.2131433816294,1382.8543912257269,1359.8241927410288,1336.1260860600116,1335.6997813064963,1314.439225438442,1275.7878251990137,1256.4104275360946,1250.4544510537864,1247.9480502666272,1246.836577858426,1243.142074457577,1238.4568791652812,1206.599565757867,1115.668593656246,1053.8696842240768,995.2920228210725,989.8135896804874,988.5425645241121,975.5432731947143
topic#2,30668.43509219377,16983.060514961715,14502.806948992758,8530.593176322021,5022.758474436101,4780.14606201017,4673.135271906425,4433.305383861245,3854.2055947533877,3790.0829474113457,3432.1307750176275,3073.3648281150718,2916.2303873291685,2855.1647899692143,2823.235063988016,2711.9553440697277,2559.297843721415,2219.503178640178,2207.394169667246,1960.8054843715747,1945.7971651028392,1911.3133090188321,1758.8237277017631,1727.8195564952696,1682.6733388764978,1662.8752286898698,1465.9410984031292,1427.5571808370703,1333.6475640040524,1317.9398019780917,1207.5717513354614,1155.7033865120268,1105.7072817159112,1050.1556804444137,1038.1415049918162,1008.1295412537565,959.9192901817049,902.2387936871243,900.8508348029338,875.1168458377888,874.5645595183486,858.8701166057722,853.9033004350539,824.9608429256491,805.5999925673023,800.9931125994581,730.1099104933742,724.0266071226886,679.0450295504604,647.3469101517315
topic#3,5513.965057562282,4418.967647225564,2909.957721393098,2855.256993317527,2572.7682249530567,2207.5166810417736,2106.4773926149046,1883.5255336411685,1672.7741686190827,1623.0184196657744,1436.7738608803274,1277.9018532700823,1221.9632745073056,1172.1949555601839,1164.7203069594968,1118.4528436536948,1069.407221319645,1048.8533498639918,993.7229022457715,983.0651668275324,932.846534982851,925.1275674736236,924.7223269690484,884.0756889279521,870.356946459573,859.2674539217206,802.9610715172519,777.8880972714625,720.3261561738418,689.0527983199938,687.2435667868556,683.5535605253209,667.1078176882445,660.9091075498898,657.5029678756958,582.402065812435,569.2098865936244,555.2488182326518,551.3640832682729,543.4778581410324,531.8912111977927,520.7480608374917,488.68477315474473,485.0504009833712,467.1824909291676,458.9415329677218,457.1989118584213,453.5305850836327,449.309009502447,448.53069908879854
topic#4,5771.944456899661,3475.3737181546353,2808.017084256977,2447.2707483468766,1840.6517029787312,1340.413785178909,1033.5057245219728,879.5153838632972,873.7456756629791,850.1448723362297,780.6864833433748,702.9291971000711,652.0179668074455,636.6664656653636,609.4225871261821,598.6613470690049,560.2752996745752,548.7429411831868,503.3403040971338,486.0850210064162,480.290629979678,466.72924047994076,453.9614289758341,449.041340205174,424.17239351521187,423.5814980163484,422.5458316072314,414.41436766649736,409.76840272840656,393.4600670538352,376.781290716582,367.7866001696364,352.4922351274051,352.42988340798746,346.70652098738543,336.9530521231152,331.7219663940064,325.4874190245193,325.1274890206198,324.9247623144092,322.6010430719257,307.97654148611946,302.0995847599181,301.7712585612922,294.97654369880803,289.49264725547033,289.1674743639,287.2943471686367,286.7538531582559,286.7524099891939
topic#5,16943.99446320954,15648.738682246152,13343.599244906709,9004.433681790557,8729.934480435124,8596.328996453974,8430.287183856637,8010.483080566395,7941.593397976551,7688.3029079837615,7203.615100239107,6797.590021049103,6662.756980164502,6545.961870146257,6453.758551469443,6402.260085805124,6095.424816358003,6065.6791166366875,5970.430276616231,5896.853566845995,5241.933465886624,5238.012997741538,4977.373685191713,4869.086390954022,4635.5612055381935,4583.39428986244,4534.939814966875,4413.747603275523,4344.87769220798,4327.422730767584,4290.087626738005,4185.1059686760245,4166.006321726017,3921.8952250670022,3851.739847063383,3792.5677345455756,3756.072557880562,3662.7546244325968,3579.0657451245556,3466.2336110920073,3388.840653008832,3349.257681995917,3226.89783740422,3192.1005747846493,3166.879068021137,3154.855184218953,3149.269246679354,3116.6661498345693,3096.1104940336872,2988.1551035541315
topic#6,7017.872670945458,4399.7112588078435,3125.3706386992594,2829.4935208490556,2297.3435818890416,2236.9878415742446,2044.528339660051,2031.7580314484637,1879.809723635962,1706.318022560529,1635.2087830801058,1293.1543973930663,1284.9629637789392,1159.4513057289098,1152.8941339562239,1147.6127715592465,1097.9271874060994,1088.8472326529707,1040.3765421879148,1011.8919808486946,1010.925954342707,967.5037113500691,928.1852640394794,915.9890196442492,907.2930301999485,894.825100718582,868.6567503391958,841.1365139451079,833.90207830468,825.0808949622706,781.0316440372644,778.7628465928457,764.4009696140918,760.8686485436893,755.170704179721,731.0854088567138,702.6938122387268,690.4850918680589,665.0659237222773,648.283845585737,572.5579851136098,571.3567300821236,562.9921542127178,560.8507456438214,545.7205509935151,545.0564112946795,543.7536373556628,541.3213609490945,522.1463530820437,519.0373452729278
topic#7,6113.673094772966,3444.1352028129813,3038.1862800643817,2744.2891207793577,2193.478203170893,2014.5477851535043,1927.5525238601356,1865.7453013045476,1709.571943942141,1609.5321411819702,1525.7920470043045,1494.5723333827561,1449.053185372093,1362.9555814990292,1357.599608589742,1274.253715147128,1116.5873177895767,1109.4750056992373,1105.2589826011977,1066.2087811773708,1057.4530350348043,991.3624717708163,989.9814170953128,947.4985876271195,939.597586437463,916.5848116532129,908.5068677440347,875.2740635098752,778.3317139490251,766.6001728815419,760.4596888559016,721.9634139796112,702.4317894027611,697.0635693608976,690.4367647147482,688.1904319527905,682.8911606705383,671.7944784707779,670.1165494820634,652.0793393716948,634.0072198738794,626.7029198408206,588.7341202066355,571.5884234028266,562.4546200036397,560.081070948146,559.864273345321,551.2925501659321,538.6530573200472,530.746555323188
topic#8,10372.73263259219,7239.486109646953,6224.673579093627,6122.909452633271,5343.544778488351,5216.6206819341705,4668.766067002065,4074.505906970484,3798.4288249219876,3752.4480245505597,3512.693608568352,3236.381375357689,3018.0502979403377,3001.94305430278,2972.0851621559586,2740.269451802403,2728.794173641678,2678.461604621573,2612.888226067805,2527.9649946428303,2411.3757580736446,2396.771702723395,2191.1206786979265,2186.0005421076485,2106.180286359264,2051.7600418578427,2047.2833596514724,2044.6592499072124,1940.7247936734452,1903.671554188319,1881.0342017666514,1879.533014602144,1877.442283987253,1862.99616330546,1765.422414734257,1734.0869479937426,1717.876116672654,1700.3502712587456,1584.4378529225146,1578.0797486494073,1577.2516754434344,1574.415597371434,1536.61848150832,1509.179856312074,1498.6323556793843,1479.6156842726734,1473.5391227651537,1455.6797255445672,1447.770256240415,1389.1783997200753
topic#9,6949.631711832981,6880.407846940265,4973.290415414357,3294.24235349933,3221.3496896186957,2740.361054732023,2265.08054602203,2184.4238121737294,2180.170607301658,2050.522699077047,2003.7183990092346,1879.9467865442648,1836.9284265975277,1735.1485623716503,1713.700582512558,1428.9777232819745,1427.2093891740487,1243.28355740434,1235.9139289296306,1193.2984711764643,1176.7569606835602,1169.1823479126197,1124.741682148717,1106.8845549040134,1102.390030889528,1095.4215981739403,1052.511063777895,966.0986499327526,955.6679592256181,934.8958111605725,897.5589212968221,848.127617703984,840.1511243656721,822.3529202951464,818.3983431686665,811.2196235216111,795.2155987890853,779.8142784381326,737.3347366961718,715.9782926542838,714.8841216439585,710.4643981619306,699.8998214189835,676.1398516258057,646.5906425517768,645.5162940436533,635.6901212058668,629.4871842127269,616.3360680311379,614.9369178338079
