,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,word24,word25,word26,word27,word28,word29,word30,word31,word32,word33,word34,word35,word36,word37,word38,word39,word40,word41,word42,word43,word44,word45,word46,word47,word48,word49
topic#0,152271.78632249674,57827.80681293982,24969.102657218424,18649.283300437422,14447.829388827864,13409.21917788454,9464.997095639892,9289.217174758465,9121.457493437265,8956.072194228202,8833.280349213703,8658.340410633664,8569.157590043324,8288.159667422826,8037.276791598664,7875.217557571506,7868.475192165752,7531.885561024757,7464.5841168297175,7247.561060787556,6956.9150372129525,6858.591392044887,6855.879802457972,6077.046588085217,5991.471238887072,5945.209578339451,5729.385096877598,5574.279357941401,5349.048146049864,5220.24802122467,5038.664522374027,5009.151990582372,4988.234471690695,4980.471541604038,4922.21666692163,4900.193647365959,4876.257008050577,4874.182380731437,4845.340042316938,4826.572253438938,4695.85279540739,4685.334984444415,4675.149522089256,4536.977428225653,4448.409163072932,4438.944442066747,4384.221865373566,4259.107990681786,4239.327814951295,4197.639519407933
topic#1,57392.24284234022,34778.95761293291,24387.33566470564,22282.607159960946,21980.34883308814,20429.343198393508,14749.309445344083,11763.996841761305,11477.355627927467,11156.328596305624,11131.685929859083,10992.556479583702,10785.617669562536,10755.08171602766,10485.99672951633,10421.866195301742,10159.655117276312,9982.39197003206,9685.45207423413,8739.253187647008,8734.368389936943,8640.8922877988,8487.988760229044,7206.282603853213,6945.060346115938,6623.0458658820435,6385.84626057816,6354.9276147775045,6078.660810162848,6022.235842509018,5991.860805515771,5851.110293686876,5773.232043749615,5765.925624871155,5754.9360611595075,5308.87508079787,5168.878196369427,5143.207039515322,5097.757373250521,5044.499394302955,5032.333051102271,4844.782462951972,4808.062158223571,4802.262153426541,4770.818052794112,4741.032390168162,4643.624594830703,4459.051602193637,4389.3975798674455,4306.674719226678
topic#2,32538.39872540281,30929.751509458536,24558.39807606302,11081.707806938402,8808.715531075437,8716.105797604585,8497.770379884592,7664.413372085165,7221.227237195139,7140.318935985749,7083.475643394519,6894.354220541712,6761.785386391201,6641.958349592785,6390.052130082976,6300.354241315769,6201.039174794073,5837.758610267239,5792.402169292788,5783.90093282363,5705.882851851287,5616.475990748326,5391.421614885908,5278.361953487613,5103.420389925197,5102.904246346839,5054.63584038803,4867.969210347084,4850.669581234798,4383.564100293925,4335.3558598659965,4230.902224983002,4118.505827668006,3949.6799141189786,3906.559093757306,3655.912223048857,3579.8276995207775,3410.8855664717685,3250.818421624322,3113.177079875693,3067.1306619144116,3063.856935501181,3053.318224865444,3018.0141154063494,2992.4354938099177,2886.5665444598367,2851.787848546342,2799.8305420474408,2764.732004281731,2751.1652508374823
topic#3,21558.15166845662,18662.700337993047,18630.60481934311,14721.193299557757,12639.055277374186,11601.734189396078,11014.071922641539,10897.512786787118,10834.799899644473,10506.315970559786,10214.829873312068,9833.737035902097,9638.412761538995,9010.438402556136,8788.897282749662,8366.290826648592,8014.386200066297,7631.142756042652,7268.704343862889,6991.801727314029,6977.14919464529,6903.270766575082,6843.075577741463,6734.741176199803,6406.030416980622,6309.1228833235045,6152.107356785523,6151.945786546523,6025.728501998008,5909.309725988969,5893.040931174875,5868.214570564418,5796.066726136811,5630.710747598042,5446.933039540993,5402.303005787648,5372.46291731065,5293.6241324004795,5269.743007523444,5115.557311466565,5100.604803645363,5093.987463188342,5062.600772503854,4881.861150913372,4762.744990585668,4759.455139504748,4724.287145841561,4692.510686148507,4675.9703309804545,4559.188743842485
topic#4,483234.5797430254,294549.649951755,164019.85430640983,83459.18709465802,62024.95787868377,13086.24843260801,12842.994823083143,12070.431618075909,10362.115090316354,5636.460626177673,5186.560617543843,4869.488132796847,4567.166970660252,4444.384450496444,3633.8102883962592,3608.443449643915,3154.6135843113075,3001.6543555651983,2948.925662599727,2868.914971381485,2852.9469863974286,2820.048177002138,2623.5578293394938,2605.4389918599245,2505.3556299967836,2501.310624570293,2307.0893122045572,2155.1390311057626,2152.196005224866,2114.6017655252144,2112.2572477835265,2023.9666709461046,2020.5000872365024,1977.4094717752614,1969.9170056510409,1932.793531553884,1849.4116106526149,1826.6478717667826,1779.8351777029122,1778.7142743148672,1678.713169886629,1677.1923086846189,1658.0006591550093,1615.699297989445,1550.106688654377,1527.7334928606708,1519.81789778242,1419.603506836624,1380.3365603339464,1380.1302289487085
topic#5,21455.287660673264,19180.77007880119,18129.0741947043,16241.961380747454,14717.060062196895,13525.199435629496,13276.00674943096,13136.03304906332,12392.133806814423,11687.949211612444,11529.866532001935,11065.895571547637,11003.91233581001,9698.520554337345,9366.515895324432,9335.5131476674,9269.21099360825,8564.062118446212,8524.397875901002,8441.93919289711,8387.809748539836,8008.512905466884,7859.0007658164095,7643.450282883463,7100.180262178043,7078.219904906862,6944.591304131242,6842.493268096424,6675.658040807996,6278.8472906985135,6255.0879809294765,6142.823729855107,6142.293115591628,6075.037255320817,6046.386500398053,5941.629678751965,5569.7514876626165,5554.329775613694,5328.872968101989,5273.983922405648,5201.486266273672,5163.89137007924,5144.986960206929,5133.906820100765,5101.099124963837,4935.51187751585,4873.842123395022,4747.107134827245,4715.846909653569,4593.861222963904
topic#6,27437.628408982095,22772.48569036157,20758.117900701778,15522.291334829488,15471.107750715486,15230.283489052568,14471.372899971686,12822.865511959706,12352.649691098226,11480.719672519925,11214.184022083435,10541.503134520915,10127.276929118612,10062.214326119933,9964.029844696966,9831.925170473234,9738.272828636244,9640.04500460271,9623.930450563425,9211.15088672465,9147.449063847394,9042.241763628932,8657.559006726657,8603.420744201521,8539.351174247731,8177.811389731362,8174.977594021101,7943.661810099521,7892.854691897168,7868.048338869212,6959.78579448186,6576.155189119135,5943.570537700218,5895.322036643039,5747.018302748649,5660.896931423319,5426.251217339187,5398.240560326429,5250.929482305542,5155.909020931469,5039.293906620134,4937.395616513483,4794.606061623812,4630.6146483115335,4544.277872066024,4424.944752149837,4419.887957719229,4388.125379009086,4266.893386699852,4217.216902309793
topic#7,32600.93008177907,27755.14366404702,20315.088295036006,20230.725630406658,17404.02166265619,13288.088162601003,12528.207468727363,11997.050233282169,11064.7986144701,8553.511588523428,8066.576601189111,7651.500662834288,7643.949461201792,7496.3599893935625,7490.373969389257,7458.873689642251,7450.171193971566,7305.50710358975,6941.325916700463,6746.870714572222,6657.319943621792,6406.7535827572865,6197.800385480918,6115.861015492787,5850.138082498565,5807.975253129862,5748.627465493137,5650.750218687232,5542.29398535471,5257.798301148447,5202.336576830669,5060.581742622653,5014.324602314668,4996.884962833087,4983.584504154007,4944.035399383229,4811.286241903329,4655.681887972064,4393.674157477682,4358.550702310881,4330.356100194613,4274.850303541326,4175.110294566325,3876.0946035146585,3858.860454872222,3810.5932435641907,3779.966698203892,3743.6071132730426,3742.0603502784934,3628.954021541741
topic#8,62239.709137386875,15003.15269410726,12769.938466470989,10772.649918166097,9010.329828670207,8608.698542117143,8505.764547327588,8076.594442592324,7810.241540159522,7805.4117738003415,7490.253391273172,7450.51374967999,7162.049847543517,6488.7202581831225,6366.23123256164,6341.088964239723,6242.93863080123,6164.607906139088,5933.21509107138,5798.819699599729,5782.527815638525,5470.642508524219,5467.930228923056,5371.594064769457,5115.598423474162,4903.444117770999,4835.064653722078,4814.048059031614,4615.286054214855,4539.964973047641,4506.643867939723,4492.666584221933,4457.858059166775,4265.833715002,4264.918226062709,4256.347367011082,4158.086634825285,4103.527240620142,4024.1616655498483,4020.291040371448,3945.038784306539,3932.0255287836894,3868.7551424399953,3768.4094360340036,3673.1142846612297,3662.5383336463888,3650.0844319262433,3571.550832436576,3477.430002476996,3341.551559663348
topic#9,16507.10437554598,14980.60743673394,11380.501032309267,11025.792821613208,10366.143075892958,8843.932311157416,8840.512137505146,8729.022395028484,7887.23765963345,7358.696502109432,7317.768518674244,5854.74901731693,4969.956781164215,4958.403655476847,4793.061515080143,4666.173218972154,4658.9755766086655,4541.644964198591,4474.8528744316645,4345.780894261384,4291.91805302088,4087.980439437333,4009.0615948657273,4008.17869730496,3969.3936905408264,3570.7108607686173,3494.492496691281,3474.2466237751846,3441.7605661986117,3388.338137493297,3296.4407337666703,3273.0752031768916,3156.4461175121237,3113.471629284277,3074.3610974931084,2979.1105496416653,2866.3615019877666,2800.714558425486,2739.32624096468,2672.2186314310925,2643.1722459295074,2634.1095820876026,2530.234749269873,2515.926971022234,2442.919569014337,2430.7178886405095,2420.9074420333445,2367.7559410861754,2363.3080730347933,2321.0193398613947
