,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,project,date
symfony-tags_2014-06,0.1000307244061865,193364.04319464014,17781.419164797782,0.10002893627459745,7.1076413249132395,154.82985306732294,0.10002803599206407,0.10002960467851435,0.10000007581214079,0.1000286949829602,symfony,2014-06
symfony-tags_2012-01,0.10002390081152386,85113.24820269518,63769.951620522545,0.10002584031327089,0.10002479199934225,0.10002719842563063,0.10002536075042662,0.10002450970588023,0.10000007414016611,0.10002504591048396,symfony,2012-01
symfony-tags_2016-01,46.36260547949519,198029.01874654263,17551.3766849065,0.10002974447430774,146.45836121861365,247.50190010252112,0.10002989380958897,230.38003817909185,0.10000007798556247,1.6016037470387297,symfony,2016-01
symfony-tags_2013-06,0.10002775068509814,165776.20596695357,18105.505153428723,0.1000278060116112,0.10002691295725699,2.5887159256073238,0.10002627373205879,0.10002739759932952,0.10000007404727437,0.10002739595768685,symfony,2013-06
symfony-tags_2014-01,0.100029159696802,191992.10594022417,17825.1649979326,0.10002883258508072,0.10002926691726581,127.02888972672399,0.1000277501510994,0.1000284067787138,0.10000007524398472,0.10002853000739573,symfony,2014-01
symfony-tags_2010-06,0.10002838393276638,129.6695643043403,69142.53025073289,0.10002804301812766,0.10002624990993068,0.10002592714064798,0.10002748772396873,0.10002520869558876,0.10000006410382543,0.10002356759145539,symfony,2010-06
symfony-tags_2011-06,0.10002418394840953,75853.4841647783,69142.4159538338,0.10002626726242989,0.1000246717204935,0.10002705501054754,0.10002728689267418,36.3997269510284,0.10000007111416967,0.10002483739314241,symfony,2011-06
symfony-tags_2012-06,0.10002528802971822,153569.25910418914,18871.94070714079,0.10002689445798855,0.10002685744242826,0.10002932599864474,0.10002773310132854,0.1000263422141557,0.10000007357998894,0.1000260827017876,symfony,2012-06
symfony-tags_2015-01,13.159613680420177,197957.81437025702,17280.83219317813,0.10002936917897082,96.97028047675168,246.9503197227709,0.10002770448355323,193.87313646940214,0.10000007665967385,0.1000289621297739,symfony,2015-01
symfony-tags_2015-06,779.5045072550821,256507.4519484259,17000.505358731858,0.10002987846838295,834.6368863348732,368.8408756277035,77.37838393205276,259.5089344104556,0.10000007561118446,71.97307517155478,symfony,2015-06
