index,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,project,date
Starling-Framework,8605.412801034518,0.05000000107648144,0.05000000104105662,217.47140063314032,634.4589798133652,728.7866740974284,0.05000000099648698,0.050000000806269214,737.3938412965252,0.050000001194371035,113.04759358150183,0.05000000100694845,1424.057054874449,0.05000000000000365,0.05000000109714293,0.05000000115066156,0.05000000039854971,8944.100047460684,1970.7216071878158,0.05000000000045315,Starling,2016-01
Theano,0.050000001254730864,0.05000000109177404,0.05000000086174777,1102.7088777130061,305.0471655968125,0.0500000012582429,419.72094369789477,1802.375104676349,0.05000000112608984,0.050000001187259564,12.055271727591998,0.050000001091466136,0.05000000109527858,0.05000000000020181,0.05000000101446273,96385.19548353902,0.0500000018478028,0.05000000115092969,537.2471529857912,0.050000000018474475,Theano,2016-01
Torque2D,129.43081624057876,0.05000000104126989,0.050000000751328044,0.05000000110398733,0.050000001140152024,144972.468730231,3001.129011078858,2846.906976785828,0.05000000086470626,0.050000001167511486,612.6810000163867,25112.14906387573,0.05000000101422086,0.050000000000030194,0.05000000108883672,2.9829234950012085,0.05000000114502477,785.1102053385011,5151.591272848386,0.05000000000719098,Torque2D,2016-01
Torque3D,0.05000000122834968,0.05000000118737344,0.05000000130428862,567.0821688636686,3159.6937115877145,510384.1160161962,609.3183275575565,180.65823603798407,207.55828468364922,801.4926326767502,0.050000001130525544,12371.546685133186,94.03558453421475,0.050000000000050164,69.80327786756139,1427.4703218249615,0.050000001247015265,222.79421182369157,1177.0805409483135,0.050000000009095664,Torque3D,2016-01
adarkroom,0.050000000662260485,0.05000000103836407,0.05000000076385503,0.05000000120507547,7.254937463079798,0.05000000107668998,63.196266555465265,382.33581449978084,725.9810736155323,15633.888873291919,0.05000000080769626,0.05000000075214093,482.0951726414868,0.050000000000000336,0.05000000061546331,0.050000001097596815,0.05000000064598117,0.050000001042200336,4.597861914079739,0.05000000000029122,adarkroom,2016-01
arbor,0.05000000082769443,0.050000000759104046,0.0500000009072898,12.9788776218254,22.019404297040726,150.1507246948088,633.636045032559,144.33544125862446,110.10025763249934,74.18110222966533,0.05000000092578322,0.05000000111739212,1834.2679551699262,0.05000000000000553,0.0500000008501943,81.1902781488157,0.050000001141103374,819.6399139040722,0.050000001290958586,0.05000000000497156,arbor,2016-01
atom,130.71188777329223,0.05000000088889628,226.77228238736132,0.0500000007768595,0.05000000065846657,0.050000000974616196,43610.69369440955,5220.5250990501445,972.3658150207953,0.05000000119422086,24.23122133182242,0.05000000100837649,0.05000000137385999,0.05000000000004426,0.05000000132816767,0.0500000006794614,0.05000000075208241,0.05000000107875769,0.05000000097447726,0.050000000005649116,atom,2016-01
brackets,0.05000000108620149,0.050000001176846866,0.050000001082299836,0.05000000105236426,69.02410124240679,0.05000000117102061,277994.5480556321,5268.066231236299,0.0500000011111353,0.05000000121952448,6337.674097318193,0.05000000120314106,3748.690800301626,0.05000000000007076,137.65330666803976,0.050000001129441085,0.05000000137935525,0.05000000118210201,1799.6934074544067,0.05000000001047801,brackets,2016-01
brain,0.050000000470564146,88.73034561975,0.05000000061954575,48.53123709887642,103.44518897102385,0.05000000081215176,0.05000000093713596,63.88924124933954,0.05000000089686417,11.837550556191383,0.050000000975800964,0.05000000043399767,0.050000001112025155,0.05000000000000007,0.050000000415635,138.86643649579554,0.05000000021807766,0.0500000007431784,0.050000001133382835,0.05000000000000005,brain,2016-01
caffe,0.05000000094585938,14449.76378816146,0.050000001242568655,325.67361799543454,432.82972863475663,0.050000001054856885,27.308296960460257,0.05000000124638205,25.972322266599484,0.05000000092891533,0.05000000113128662,942.7052432716446,0.0500000008833796,0.05000000000002435,0.050000000832723546,15317.097002686265,0.050000000463834716,0.05000000120093701,0.050000000982828065,0.05000000000219739,caffe,2016-01
cakephp,0.050000001032404005,0.05000000124372877,0.05000000054072256,0.050000000928247856,0.050000001495773244,0.05000000114029629,49.81665920492699,0.05000000118370423,0.0500000013148472,0.050000001151487415,0.05000000121526559,0.050000001201457436,0.050000000919108015,0.05000000000000182,0.05000000096878793,0.050000000971634824,0.05000000080517794,0.05000000106351778,98081.28334074409,0.05000000000179379,cakephp,2016-01
cesium,19.489053592374265,0.05000000121306542,0.05000000098258021,0.05000000116529383,0.050000001286874415,10.187373108947492,7696.7336383169395,920.3515808364865,289786.91411511117,0.050000001192592625,5.0878285345888346,13.204331170687817,3745.1543089751144,0.05000000000006021,0.05000000131135633,0.05000000114440499,0.050000001306267666,10.252095581549682,136.12567461333956,0.0500000000094006,cesium,2016-01
chartist-js,27.79339236607405,0.05000000120604394,5373.960002215025,35.10003479323877,109.25260872959392,0.05000000124763179,171.6616938079729,131.071004029927,0.050000001271759076,0.05000000124507423,15.124259284344669,0.050000001107447824,2148.4370047541292,0.05000000000000038,0.05000000076070066,0.050000001384210194,0.05000000295354791,0.0500000012519588,0.05000000105898366,0.0500000000183612,chartist,2016-01
chroma.js,0.05000000101041345,133.46013746218927,0.05000000110461255,50.226415445606,0.05000000060557303,0.0500000007323329,0.05000000048238842,0.050000000674121726,0.05000000109323678,0.05000000084194506,0.05000000048425686,0.05000000104124587,452.4063393592311,0.05000000000011843,17.055494898052977,0.05000000096079731,11.944521066916709,243.0981393629728,715.158952394919,0.05000000001090361,chroma.js,2016-01
clumsy-bird,356.8742780055904,0.0500000007116822,0.05000000110313679,0.050000001055156805,0.050000001007722915,1016.9396890027131,0.05000000104569157,151.6563482543465,584.1436818174079,1579.0468869410684,0.0500000010516493,0.05000000132115295,1225.3543283027598,0.05000000000000013,0.05000000118772559,0.05000000113750204,0.050000000408580846,0.33478766322861264,0.050000000795618005,0.05000000000002516,clumsy,2016-01
cocos2d-x,0.050000001222514336,0.05000000110173894,0.050000001005579726,0.05000000113072049,0.05000000110752584,208.5784800934398,0.05000000113660173,0.050000001067256564,0.050000001179628606,0.05000000122555935,0.0500000010675877,0.05000000119029696,0.05000000115154253,0.05000000000006241,638587.6617017437,0.050000001063302685,0.05000000125846843,98.90981789979065,0.05000000111531797,0.050000000009738386,cocos2d,2016-01
codebox,0.050000000831109004,121.03196252589666,0.050000000290547145,34.00178336616603,0.05000000061448155,0.05000000085812388,347.00125131389456,1141.4683370555986,0.050000000516827764,0.050000001158352056,0.050000000840154525,0.05000000110745011,0.05000000108043915,0.05000000000020444,116.74666572539714,0.05000000098298668,0.050000001833778535,0.05000000093824181,0.050000001247098684,0.05000000001883257,codebox,2016-01
convnetjs,0.050000001095115175,0.05000000109876269,0.05000000082410207,348.1253074329396,175.3605074974699,250.8304398598497,678.5691511009736,260.86827425211317,163.23191608238977,57.06433270103493,0.050000001132099146,56.581883160621366,2072.636046770824,0.05000000000004655,0.05000000090432907,1854.1126838571631,0.05000000086324247,52.16945727466743,0.05000000089828859,0.05000000000487565,convnetjs,2016-01
d3,0.05000000092473095,288.01568416640663,2845.656173571797,0.0500000011414596,0.050000001015769784,0.0500000009934874,0.05000000080634033,0.050000001264688836,910.5591497439276,0.05000000089312736,0.05000000133584191,0.050000000963343734,17735.536305067148,0.050000000000000454,0.05000000107100033,94.96370939932876,0.05000000107701279,0.05000000091305061,420.56897802704333,0.05000000000507153,d3,2016-01
datumbox-framework,0.050000001037172934,28460.521895529153,0.05000000105336208,204.57083026689207,0.05000000084780029,0.05000000119953295,0.05000000126196235,0.05000000123778949,0.05000000131902262,84.69718235672327,0.050000001169105274,0.050000001016166744,79.00992239190116,0.05000000000000671,0.050000000942040136,261.64581525279124,0.05000000076136967,0.05000000128011671,316.85435417008927,0.05000000000551849,datumbox,2016-01
dc.js,0.05000000104944868,27.63806998916493,36350.64200025445,21.63822224434236,0.05000000073394883,0.05000000110531583,396.1636509417065,0.050000001115286956,268.57927603458063,0.05000000097228293,157.67879046323563,73.12562849303383,2042.6994041950447,0.05000000000012401,0.050000000841654235,0.05000000097956761,35.844249911728575,152.49070744527324,0.05000000114159941,0.05000000001138638,dc.js,2016-01
derby,0.05000000071854935,0.05000000116649113,0.05000000061707654,0.050000001318056084,0.050000000988430764,0.05000000130853668,389.034502138096,1923.0654978442085,0.050000001155650495,0.05000000051629115,0.05000000115162977,0.05000000117700253,0.05000000114939727,0.0500000000000272,0.050000000750008614,0.05000000077757228,0.05000000245706153,0.05000000060543203,0.05000000109926701,0.05000000002462301,derby,2016-01
dimple,0.05000000065065095,0.05000000037151107,123922.04999997941,0.05000000046082702,0.05000000066036331,0.05000000038827736,0.050000000414447625,0.050000000445009865,0.05000000054744369,0.05000000038231272,0.0500000002749275,0.050000000273571224,0.050000000743046835,0.05000000000000004,0.05000000029982088,0.05000000042530647,0.050000000100058874,0.050000000383430505,0.050000000245934775,0.05000000000000003,dimple,2016-01
django,51.05927959701547,0.05000000127119581,0.0500000013154516,1509.783661610597,0.050000001304584075,0.05000000111310034,2054.7504472162545,0.050000001174246834,389.60909436553146,496.9606949871323,31.980022041392168,0.050000001241953314,535.7478131526186,0.05000000000010094,0.05000000103557104,0.05000000123068203,0.0500000012258337,0.050000001171568116,172273.50898693604,0.050000000009947976,django,2016-01
duality,64294.257910895685,0.0500000008351613,0.05000000109411852,0.05000000116116045,0.05000000109734239,17928.662238967165,13765.914144814958,0.05052004585187752,0.05000000106742488,5634.8499939178755,0.050000000889624245,0.050000000816649404,7409.242645568362,0.050000000000001425,0.0500000009534497,0.05000000090033648,0.05000000024125763,73.3725457408676,0.05000000098330699,0.050000000000076754,duality,2016-01
echarts,1.8845756928765929,0.05000000107325655,10817.421858104843,0.05000000098080196,0.050000001226982026,0.05000000124519525,0.050000001004534486,0.05000000109830118,0.05000000112404643,0.05000000110186772,0.0500000010982178,0.05000000112058152,106496.26752902335,0.05000000000010477,0.050000001272263006,238.62603712297008,0.050000001363423884,0.05000000115516249,0.05000000109073284,0.05000000001099834,echarts,2016-01
envisionjs,0.05000000117519313,0.05000000108958514,0.050000001271054424,0.050000001226183796,0.050000000844245523,0.05000000102835371,2037.496452139046,0.050000001055094376,0.050000001289095125,0.050000001102880755,0.05000000118511829,0.05000000110815651,70053.37234071355,0.05000000000002991,0.05000000116374429,0.05000000079241814,55.888320566886115,0.05000000121342402,170.44288653547602,0.05000000001047499,envisionjs,2016-01
epoch,0.05000000067226649,0.05000000045414991,676.3700068050939,137.86980555787048,942.4078185682316,0.050000000708311045,0.05000000124605287,0.05000000101833343,0.050000000897684395,748.6259119288642,0.050000000383944136,0.05000000031991515,64.47040039301513,0.05000000000000009,0.050000000586888645,0.05000000034688019,259.5560567377834,0.05000000040872465,0.05000000128496513,0.05000000000018707,epoch,2016-01
express,0.050000000542286996,0.05000000110535383,0.050000000791355755,0.0500000008080807,0.050000000594129866,0.05000000074478588,0.05000000088877885,634.2744601476329,0.05000000109605932,0.05000000075075437,0.05000000095983517,0.05000000094101796,0.05000000106935893,0.05000000000000007,17.217741115373865,0.05000000084461861,0.050000000561534204,0.050000000501154336,2567.657798723294,0.05000000000002932,express,2016-01
flask,0.050000000673493625,0.05000000082402082,0.05000000063536503,111.08206924375047,0.050000000409010294,0.050000000647739726,17.025883505928096,996.349443290641,0.05000000088068646,0.05000000125218691,326.02525461556854,0.05000000098007292,0.050000000583827725,0.050000000000000315,0.05000000070425145,0.050000000683062346,0.050000000356751714,0.05000000071464457,4141.767349331679,0.05000000000000094,flask,2016-01
frappe,0.05000000090063328,0.05000000117594921,41.50136558548017,0.05000000098305212,0.05000000042220673,0.05000000098303749,2688.2123859853523,0.050000001090606636,0.05000000055457767,0.05000000106029308,126.1779508881207,1633.7513604320377,0.05000000078169806,0.050000000000000266,0.050000000735200646,0.050000000671171274,0.0500000002819221,81.11297371754657,27492.543963370572,0.05000000000056708,frappe,2016-01
godot,0.050000001140557276,74.52490122425749,0.05000000101543905,0.05000000118327702,0.050000001200417,0.050000001087763805,0.05000000099718752,0.05000000101941382,0.050000001223724215,0.050000001022333436,0.050000001125289475,297684.8622354079,0.05000000111755393,0.05000000000006872,157.62606074969548,2961.868941977859,457.88051542097537,1104.5373450820339,0.050000001012349346,0.05000000001038025,godot,2016-01
golearn,0.0500000013286052,928.4008680995296,0.05000000055128867,1168.2735208288377,177.7999521438887,0.05000000089501511,0.050000000993499744,282.6295651671809,0.050000000770328824,0.050000001297731474,0.05000000062056114,439.58597917947566,770.2048834178253,0.05000000000013816,0.05000000110204886,2632.9248137775667,12.580417373923746,0.05000000070608698,0.05000000087020986,0.05000000001267312,golearn,2016-01
