,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,project,date
symfony-tags_2014-06,0.10001624857527112,90985.09986180738,0.10001690689557745,0.10001179075698034,0.10003083861903576,0.10000000313998367,0.10001526976415394,0.10001601532808514,0.10001717135306247,0.10001388752797714,symfony,2014-06
symfony-tags_2012-01,0.10001749372559142,63052.09986642341,0.10001787825610961,0.10002028380657467,0.1000222581406236,0.10000000329355593,0.1000128548698821,0.10001563581047263,0.10001582793841389,0.10001129631618312,symfony,2012-01
symfony-tags_2016-01,0.10001789588325866,93174.09984383966,0.10001904485213467,0.10002316289221776,0.10002351096682277,0.10000000359750857,0.10001720301481944,0.10001962191690052,0.10002036318872647,0.10001528268672363,symfony,2016-01
symfony-tags_2013-06,0.1000159984902018,78412.09987121742,0.10001536156960888,0.10001571178432359,0.10002488575938628,0.10000000330363763,0.10001418665108137,0.10001345075925426,0.10001678930303118,0.10001233911674437,symfony,2013-06
symfony-tags_2014-01,0.10001615060549188,90330.09986577323,0.10001671605284064,0.10001186984123527,0.10003002499649827,0.10000000308788184,0.10001491836536155,0.1000140338891673,0.10001700433843404,0.10001344636127045,symfony,2014-01
symfony-tags_2010-06,0.10002019313499447,29113.553013990666,0.10001693183885285,0.10001053924144597,471.97880548322695,0.10000000787578724,0.10001937479711916,0.10002941262674096,468.768064201212,0.10001981284491197,symfony,2010-06
symfony-tags_2011-06,0.1000394766796847,62021.57810587634,0.10001888758288488,40.621733463250436,0.10002795129688719,0.10000000368501838,0.10001651225400411,0.10002356374855606,0.10002135412491309,0.10001286233090681,symfony,2011-06
symfony-tags_2012-06,0.10001648459910456,72829.09987505735,0.10001471039126078,0.1000159166815552,0.10002217563382941,0.10000000324191542,0.10001361671687174,0.10001295798939648,0.10001562443324848,0.10001340191703117,symfony,2012-06
symfony-tags_2015-01,0.10001616048904939,93255.09985034926,0.10001812196339584,0.10002247695285744,0.10002387479208254,0.1000000033711053,0.10001638165686412,0.10001904888962339,0.1000187696658691,0.10001474617653093,symfony,2015-01
symfony-tags_2015-06,0.10002266203553264,115460.16932370176,15.030496201035515,0.10002988012514205,0.10003249786729385,0.10000000545139463,0.10002464640199417,0.10002486495115115,0.10002079491916699,0.10002461392346998,symfony,2015-06
symfony-tags_2011-01,0.10001723336757179,43104.07281311251,0.10002100108888198,0.10001407275584297,57.127071217101,0.10000000337644167,0.10001524424914486,0.10001619495516291,0.1000189612937722,0.1000129289887275,symfony,2011-01
symfony-tags_2013-01,0.10001606710384246,77189.09987676512,0.10001522541544905,0.10001524364381224,0.10002042532435505,0.10000000328684834,0.10001396282891896,0.1000133707342632,0.10001677553007844,0.10001210631264232,symfony,2013-01
rails-tags_2014-06,0.10002883511073529,0.10001930059186954,94404.09983179613,0.10002007035990684,0.10002132213608603,0.10000000510867568,0.10001975620422869,0.10001475027924364,0.10002641638708605,0.10001764675258104,rails,2014-06
rails-tags_2012-01,0.1000329699751011,0.10001921683485561,79176.09984379746,0.10001976304466216,0.10001872853844856,0.10000000480136212,0.10001848132421255,0.10001412786184123,0.10001525300940056,0.10001757714946562,rails,2012-01
rails-tags_2006-06,0.10002362041177745,0.10002518381786799,29626.55494499759,712.1091352846468,0.1000249261473878,0.10000000878986098,421.63577155149176,0.10002851609925315,0.1000234045574949,0.10002244697586987,rails,2006-06
rails-tags_2016-01,175.93781739879077,0.10002195038432353,110106.26200550495,0.10002364814704007,0.10002979657487966,0.10000000601675894,0.10002787316185144,0.1000183065107378,0.10003149665539024,0.10002387850997466,rails,2016-01
rails-tags_2013-06,0.10002698974349337,0.10001940357499545,86566.09984559682,0.10001954794168813,0.10002143508039234,0.10000000495267945,0.10001919257020074,0.10001456933200908,0.10001557306200488,0.1000175964799792,rails,2013-06
rails-tags_2005-06,0.10002622895920092,0.10002535601435372,17944.07560900869,289.99333887513313,0.10002740417262455,0.10000001143854534,468.2309034850834,0.10002562792088639,0.10002207618940023,0.10002187857118185,rails,2005-06
rails-tags_2014-01,0.10003254200283349,0.10001911668788734,89978.09982116467,0.10002029694876483,0.10002970804263896,0.10000000499808653,0.10001956766689814,0.10001460186388153,0.10002591670781245,0.10001698651253274,rails,2014-01
rails-tags_2010-06,0.10002546664505298,0.10001797015202141,63999.09984618674,0.10002339717469046,0.10001993141956367,0.10000000514893162,0.10002041411697843,0.10001463903337271,0.10001688929171387,0.10001503033204369,rails,2010-06
rails-tags_2009-06,0.10002595773430388,0.10001886500740521,69191.80582349435,3113.7982993770033,0.1000286903305112,0.10000000864259806,0.10002722896732566,0.10002529030376049,0.10002560241561931,4.695725349903978,rails,2009-06
rails-tags_2009-01,0.10001939692934243,0.10001595827691992,62067.87431548165,3270.325559216721,0.10001927666288188,0.10000000613836296,0.1000207324124409,0.10001680051407204,0.10001771870198753,0.10001532517098334,rails,2009-01
rails-tags_2011-06,0.10002673331071407,0.10001937202265858,73906.09984893158,0.10002072681107022,0.10001770598255204,0.1000000048896406,0.10001922388909797,0.1000140251971788,0.10001523661939805,0.10001796352658282,rails,2011-06
rails-tags_2012-06,0.10002665154076937,0.10001841344160221,81341.09985366436,0.10001905742634384,0.100018640273471,0.10000000467440616,0.10001819269549496,0.10001357414878079,0.1000143732299628,0.10001734836419113,rails,2012-06
rails-tags_2008-01,0.10002710685735265,0.10001926507829507,42379.97503049839,645.2247925799195,0.10002265379968683,0.10000000900130962,0.10002721928511231,0.10003318403155624,0.10002480025590839,0.1000225981598573,rails,2008-01
rails-tags_2007-06,0.10002284402735881,0.1000238621626255,39613.0889348594,632.3190219681939,0.10002169836561214,0.10000000860682608,165.89189308405622,0.10003140830299784,0.10002703135391425,0.10002315933858312,rails,2007-06
rails-tags_2006-01,0.10002507912660027,0.10002903892553523,25712.58508753457,767.3607222261791,0.10002870786297811,0.10000000912285281,672.354036112545,0.10002673941842745,0.10002363346529687,0.10002086410579039,rails,2006-01
rails-tags_2008-06,0.10002136065679218,0.10001705746393798,55378.69010027841,3619.5097513781807,0.10001851000057746,0.10000000828158429,0.10002911723590846,0.10001782716619861,0.100024805517353,0.10001954966731202,rails,2008-06
rails-tags_2005-01,0.10003333621390906,0.10002832903977972,10132.756677334164,210.64385402260743,0.10002869716034542,0.10000001154432006,281.89931737020646,0.10001663128399164,0.10001970649706095,0.10002453387901791,rails,2005-01
rails-tags_2015-01,0.10003246452904059,0.10001926351571175,99276.09982140474,0.10002139561505079,0.10002453503477875,0.10000000515302576,0.10002091138732251,0.10001614649796188,0.10002598339651946,0.10001778293436289,rails,2015-01
rails-tags_2015-06,0.10003673249480263,0.10001938235392285,103841.09979977184,0.10002258048670573,0.10002560702148978,0.10000000543316546,0.10002405740218949,0.1000167986878767,0.10003188656910357,0.1000230598337947,rails,2015-06
rails-tags_2007-01,0.10002319204266617,0.10002666373899848,36854.586858043695,702.4628688112665,0.10002315420860851,0.10000000869144227,243.25012658115168,0.10002717362423452,0.10002321625189209,0.10002308304018451,rails,2007-01
rails-tags_2010-01,0.10002205581504375,0.10001734392221423,70294.68135539828,2353.518516762177,0.10001895206434507,0.10000000590003208,0.10001979472561616,0.10001602234957392,0.10001738764251039,0.10001618467100326,rails,2010-01
rails-tags_2011-01,0.10003406958266224,0.10001811418149037,70218.09984062384,0.10002160359790155,0.10001757252257826,0.10000000499511967,0.10001996228031987,0.1000149500865966,0.10001602498239516,0.10001699983367403,rails,2011-01
rails-tags_2013-01,0.1000262614657415,0.10001962515989372,84550.09984633549,0.10002019297303417,0.10002111390674037,0.10000000485438709,0.10001920603792777,0.10001387097435711,0.10001537363632039,0.10001792903661463,rails,2013-01
frappe-tags_2014-06,0.10000869214690888,0.10001098215632566,0.10000954846053889,13575.099914018001,0.10001077161968697,0.10000000150628363,0.10001579784996507,0.10000799063907703,0.10000582129344199,0.10001637203220756,frappe,2014-06
frappe-tags_2012-01,0.10001524881508501,0.10001626320613469,0.10001454192843469,5993.472177596228,0.10003357379683891,0.10000000465172408,157.7276787916281,0.10002102042990604,0.10002092218052956,0.100022030823041,frappe,2012-01
frappe-tags_2016-01,0.10001749371809598,0.10001921692963282,0.10001974871168043,22089.099867190595,0.1000149153795464,0.10000000265787165,0.10002015107224335,0.10001263744265793,0.10001075711023232,0.10001787437310146,frappe,2016-01
frappe-tags_2013-06,0.10000744728183474,0.10000788111179747,0.10000734544577135,12138.09992362991,0.10001346646639891,0.10000000113067092,0.10001395982056341,0.10000625957597604,0.10000974672450355,0.10001025965123987,frappe,2013-06
frappe-tags_2014-01,0.10000786939915,0.10000663053231981,0.10000731144431718,11588.099935403423,0.10000760950919964,0.10000000118807963,0.1000129685466254,0.10000494446701064,0.10000492416891656,0.1000123344045561,frappe,2014-01
frappe-tags_2012-06,0.10000784505112742,0.10000571484189401,0.10000559097863625,6495.09993975407,0.10000761939890766,0.100000000847087,0.10001545179984435,0.10000331194696932,0.10000293188778288,0.10001177802601742,frappe,2012-06
frappe-tags_2015-01,0.10000733155466388,0.10000851363710796,0.1000123182379247,19297.099920909797,0.10001000076801818,0.10000000202878065,0.10001258205744014,0.10000740914249956,0.10000818685654259,0.10001273776835098,frappe,2015-01
frappe-tags_2015-06,0.10000813638557342,0.10000912230600584,0.10001459631245946,20215.099908190277,0.10001159315379965,0.10000000211487103,0.10001824380319686,0.10000822061349804,0.10000820376080517,0.10001368256409802,frappe,2015-06
frappe-tags_2013-01,0.10000730407387799,0.10000781817462137,0.10000547034841735,11362.09993822563,0.10001007620256386,0.10000000083809597,0.10001306945618153,0.10000333009066416,0.1000057173507204,0.10000898582926833,frappe,2013-01
sinatra-tags_2014-06,2404.2567988081128,0.1000051942385809,0.10000838224301227,20.883642555109578,39.701392954171546,0.1000000031513328,1.558131738400336,0.1000115135074694,0.1000050914105811,0.10000375790669858,sinatra,2014-06
sinatra-tags_2012-01,1999.25950718824,0.10000394625678874,0.10000756678935437,21.760565133787033,13.279901021091948,0.10000000154726497,0.1000064605673276,0.10000271549548885,0.10000239389587426,0.10000357163883364,sinatra,2012-01
sinatra-tags_2016-01,2474.9570089842937,0.10000515309578327,0.10000830546830577,20.849274398587674,40.04788187264164,0.10000000312033773,1.5458008660372882,0.10001141791779058,0.10000522067702138,0.10000377637983583,sinatra,2016-01
sinatra-tags_2013-06,2371.678754796028,0.10000513413089647,0.10000822764218081,20.898232865977413,37.242075749975925,0.10000000323374804,1.5809027408221048,0.10001174213899475,0.10000507903711839,0.10000365923797665,sinatra,2013-06
sinatra-tags_2014-01,2392.4772264949843,0.10000514921390723,0.1000082238315448,20.840037300480887,38.51206638713025,0.10000000319210885,1.570635956776578,0.10001166372003556,0.10000503861229369,0.10000378029295738,sinatra,2014-01
sinatra-tags_2010-06,1349.2713886367087,0.10001098181317988,0.10002711678987682,0.10000709757992036,15.524144504645161,0.10000000521831814,7.504384370622462,0.1000209367942253,0.10000361180003764,0.10001273643752674,sinatra,2010-06
sinatra-tags_2009-06,1338.6218950803323,0.10000545880105194,0.10001465549883963,0.10000186928701643,10.24411554980013,0.10000000785582945,6.433954285283857,0.10000256384060502,0.10000219387473283,0.10000833299356046,sinatra,2009-06
sinatra-tags_2009-01,968.5050130949568,0.10001794165692382,0.10002557208412734,0.10000335671354887,17.15488568149749,0.10000001032063253,13.6399996733011,0.10002975155132242,0.10001380410846174,0.10001111147655073,sinatra,2009-01
sinatra-tags_2011-06,1726.944144345499,0.10000334789805623,0.10000686526899741,0.10000185515854257,12.255831095636967,0.10000000156475833,0.10000553904597274,0.10000187055823008,0.10000183045625044,0.10000324831382496,sinatra,2011-06
sinatra-tags_2012-06,2141.4028071187468,0.100004354185918,0.10000742418288489,21.530518450497485,12.366649157352501,0.10000000147663277,0.10000498599870246,0.10000266933008196,0.10000257949176171,0.1000032580353779,sinatra,2012-06
sinatra-tags_2008-01,849.956630000728,0.10001106382385222,0.10001467703811605,0.1000026425095646,12.243326941017694,0.10000000238425685,0.10000513448611074,0.10000337832905518,0.10000279888053533,0.10000336035449252,sinatra,2008-01
sinatra-tags_2008-06,1229.0688672138967,0.10001485106452515,38.82889852754801,0.10000689989511893,22.70328625745121,0.1000000104912751,40.79886553813524,0.10002578539523573,0.10001722060293788,0.1000176923730151,sinatra,2008-06
sinatra-tags_2015-01,2419.6655149925,0.10000523888304592,0.10000837731091025,20.874311343776306,40.30711418122525,0.10000000313053434,1.5530253473411784,0.10001142541057605,0.10000526206108198,0.10000382661241586,sinatra,2015-01
sinatra-tags_2015-06,2468.9222697008386,0.10000516203526086,0.10000829366639273,20.854612697153904,40.07675162773137,0.10000000312009005,1.5463320876569946,0.10001141882855549,0.10000522284007658,0.10000378434878934,sinatra,2015-06
sinatra-tags_2010-01,1271.3452166235554,0.10000590483153059,0.10001476075820788,0.10000298236020551,11.545766564023573,0.1000000065602347,1.4089533679554176,0.10002580760121733,0.1000020784231638,0.10001190201512451,sinatra,2010-01
sinatra-tags_2011-01,1517.732633726922,0.10000289605340351,0.10000753788980171,0.10000240073343405,9.467339421258751,0.10000000169827458,0.10000665156598124,0.10000196295556123,0.10000169771834089,0.10000370263346033,sinatra,2011-01
sinatra-tags_2013-01,2185.4910976880938,0.10000428497739235,0.10000739016922022,21.49439291911015,12.314484321078506,0.10000000148598809,0.1000049313987546,0.10000264465649171,0.10000256059742907,0.10000325771245512,sinatra,2013-01
flask-tags_2014-06,0.10003022116082508,0.10002695817511309,69.54996792831632,0.100028575957114,0.10003548105154604,0.1000000076872179,3135.798372056131,36.268180443204805,0.10001364106166521,432.78334468106965,flask,2014-06
flask-tags_2012-01,0.10003157912186841,0.10002425797420028,9.788550504865489,0.10002586814117721,5.994193883849831,0.10000000804792505,2426.789950165885,0.1000223514601789,0.10001212793503658,311.82718924791243,flask,2012-01
flask-tags_2016-01,0.10003132854766575,0.10003405765550723,87.60576696215001,124.31867787757106,0.10003594316983758,0.10000000771415422,3137.391571397,0.1000271559072817,8.230522180918946,478.9533330830506,flask,2016-01
flask-tags_2013-06,0.10002947845761488,0.10002507964743611,13.970518511145036,0.10002696046074624,5.900193979005276,0.10000000770314581,2924.5393455076205,0.1000220419159568,0.10001248452115104,390.9898259439425,flask,2013-06
flask-tags_2014-01,0.1000298421187866,0.1000284251655386,14.38573368292461,0.10002764287045945,0.10003699373785052,0.10000000780737663,2975.389815368371,42.93399652349657,0.10001205816376499,391.6903194495242,flask,2014-01
flask-tags_2010-06,0.10002855280240601,0.10001422359247623,4.670034276835892,0.10003733067783187,0.10001599277918084,0.1000000067910036,1782.2542126446697,0.10001618549684081,0.10001320947006188,113.37562757416471,flask,2010-06
flask-tags_2011-06,0.10003185062664588,0.1000192822209754,20.739208544978403,0.10002318365677661,0.10001794032791803,0.10000000814521122,1687.834660134993,0.10001392994280858,0.10001274927867461,143.72601237253429,flask,2011-06
flask-tags_2012-06,0.10003146377328921,0.10002400973700967,0.1000342345929223,0.10002785434608133,6.150744983267406,0.10000000825030847,2649.0995383593727,0.10002308363100838,0.10001221101457716,331.04956378675917,flask,2012-06
flask-tags_2015-01,0.1000276158894946,0.10002957145617991,83.39651140352132,121.90486531138406,0.10003646031879182,0.1000000075976582,3033.9467000521568,0.10002573792221109,0.10001370123432655,406.15179013253834,flask,2015-01
flask-tags_2015-06,0.1000316344312642,0.10003452409431503,92.43121795640506,121.80662760169436,0.10003618131501725,0.10000000762820704,3083.557525950573,0.10002495001669831,0.10001311446822095,463.6044880731731,flask,2015-06
flask-tags_2011-01,0.10002463397192568,0.10002023918382728,15.324746547849832,0.1000241236291171,0.10001764990422464,0.10000000824792457,1601.3249727216637,0.10001464715395136,0.10001333656097056,132.65016608869016,flask,2011-01
flask-tags_2013-01,0.10003044892369369,0.1000251430394852,18.780095833845174,0.10002747130185455,5.926654250592674,0.10000000766700456,2816.414114121511,0.1000225836590428,0.10001264320456608,350.2790174909354,flask,2013-01
CodeIgniter-tags_2014-06,0.1000095204420848,0.100013458797778,0.10001633499095616,0.10001698951085698,0.10002297779742149,0.10000000266986095,0.10001383987957764,17303.09987784122,0.10001667976970884,0.10001234563132633,CodeIgniter,2014-06
CodeIgniter-tags_2012-01,0.10000511209764627,0.10000981455919104,0.1000083747597464,0.10001072581243682,0.1000254143668505,0.10000000191901427,0.10000879381999912,11838.099911040828,0.1000113570243904,0.10000936000096955,CodeIgniter,2012-01
CodeIgniter-tags_2016-01,0.10001055310089378,0.10001645544242216,0.10001735990473623,4222.740153938269,0.1000184152135992,0.10000000303727412,0.10001419203463564,17736.45974567374,0.1000137860679791,0.10000960934895903,CodeIgniter,2016-01
CodeIgniter-tags_2013-06,0.100009105096469,0.10001295205391975,0.10001525901882191,0.1000151014013992,0.10002848083851444,0.10000000233602736,0.10001121209653999,15872.099886696204,0.10001323668547875,0.1000079468926209,CodeIgniter,2013-06
CodeIgniter-tags_2014-01,0.10000970475912985,0.10001302328792808,0.10001527716136302,0.10001345488856593,0.10002982481524149,0.10000000232713727,0.10001096201034586,16009.099886425149,0.10001333812493725,0.1000079800689975,CodeIgniter,2014-01
CodeIgniter-tags_2010-06,0.10000650291368425,0.10000674184663035,0.10000765859352505,0.10000798833541708,0.10002023884126544,0.10000000193866707,0.10000814570915498,9231.099927252983,0.10001005800886938,0.10000540692727264,CodeIgniter,2010-06
CodeIgniter-tags_2009-06,0.10000639431963008,0.10000641697579975,0.10000880932150039,0.10000790427308222,0.10001385845228455,0.1000000020006958,0.10000819382139278,9427.099931844747,0.1000103585038132,0.10000621347870108,CodeIgniter,2009-06
CodeIgniter-tags_2009-01,0.10000599528761686,0.10000629971208963,0.10000773928067704,0.1000069161401345,0.10001345984805074,0.10000000199930657,0.10000803875905061,9032.099936853407,0.1000096983302843,0.100004993279003,CodeIgniter,2009-01
CodeIgniter-tags_2011-06,0.10000557933381046,0.10000611305448404,0.10000840654567818,0.10001025460015653,0.10001901369361858,0.10000000195299343,0.10000920318525867,9534.099925187476,0.10000984323728003,0.10000639286516477,CodeIgniter,2011-06
CodeIgniter-tags_2012-06,0.10001074342636002,0.10001148602816717,0.10001412014623434,0.1000111337865675,0.10002026871107206,0.10000000237174322,0.10001068591299166,13311.099896572086,0.10001404028026467,0.10001094062699684,CodeIgniter,2012-06
CodeIgniter-tags_2008-01,0.10000563881802882,0.1000062578786008,0.10000879036367423,0.10000514336793041,0.10001261385541019,0.10000000246708392,0.10000920246473856,7478.099936050864,0.10000981722537311,0.1000064786281206,CodeIgniter,2008-01
CodeIgniter-tags_2007-06,0.1000056543315374,0.10000631426955423,0.10000888351767637,0.10000478377063303,0.10001224688278951,0.10000000244890395,0.10000879738798749,7177.099937068657,0.10000997384767694,0.10000627101466293,CodeIgniter,2007-06
CodeIgniter-tags_2008-06,0.1000318403762976,0.10000978959354054,0.1000098517432713,0.10000532967089291,0.10001679401477423,0.10000000284159619,0.10001805851556576,8674.099890803975,0.10001074647572512,0.10000677733671692,CodeIgniter,2008-06
CodeIgniter-tags_2015-01,0.10000841762478314,0.10001041959191301,0.10001252474921492,4378.492193174608,0.10001530098917995,0.10000000229922873,0.10001088967112931,18446.707730194797,0.10001195888193821,0.10000710607185363,CodeIgniter,2015-01
CodeIgniter-tags_2015-06,0.10000995050014104,0.10001412508762997,0.1000148046879549,4219.251468056515,0.10001775093099775,0.10000000271120595,0.10001285971277019,17711.948440755918,0.10001344100300504,0.10000824066219394,CodeIgniter,2015-06
CodeIgniter-tags_2007-01,0.10000636293062562,0.10000646046675055,0.10000938178215517,0.10000482549124644,0.10001730801575033,0.1000000025154458,0.10000908467855124,7045.09993010486,0.10001006086356452,0.10000640449314643,CodeIgniter,2007-01
CodeIgniter-tags_2010-01,0.10000621626207802,0.10000688808709184,0.10000791235619774,0.10000766284517655,0.10001357512615167,0.1000000019725189,0.10000802538020914,9473.099934287538,0.10000999705491534,0.10000542929888982,CodeIgniter,2010-01
CodeIgniter-tags_2011-01,0.10000579989515089,0.10000654548736355,0.10000788423605855,0.1000088200959038,0.10001337942299036,0.10000000186832997,0.10000832274711179,9059.099933161615,0.10000959798159384,0.1000064829706143,CodeIgniter,2011-01
CodeIgniter-tags_2013-01,0.10000911788448091,0.10001288341074419,0.10001225186337269,0.10001503268230003,0.10002201161935155,0.10000000218359975,0.10001099317280215,15844.099896153428,0.10001367935248769,0.10000786712962668,CodeIgniter,2013-01
cakephp-tags_2014-06,0.10001776087237324,0.10002630834122953,0.10002255063734937,0.10001570702022054,0.10004330216488083,0.10000000524013411,0.10002268670723206,0.10002132584952672,79026.09981349699,0.10001676722736898,cakephp,2014-06
cakephp-tags_2012-01,0.10001174395465412,0.10005676480075251,0.10001796926903768,0.1000107601211072,0.10001825029489693,0.10000000401231599,0.10001499294452731,0.10001639810342647,69868.09983943122,0.10001362637812868,cakephp,2012-01
cakephp-tags_2006-06,0.10003643585356915,0.1000166620064775,0.10003197724133846,0.10003832157474672,0.10002427395363404,0.1000000050807955,0.10002029158618093,60.27698660643912,10396.922826233716,0.10001918123958883,cakephp,2006-06
cakephp-tags_2016-01,11.634021563233174,1833.8804342315934,954.909691281285,0.10003188008027128,718.5803784609622,0.10000000654468882,0.10002912866309521,0.10002838312863027,58123.364909543045,114.23047543343742,cakephp,2016-01
cakephp-tags_2013-06,0.1000159525957853,0.10002425696698751,0.10002038533694875,0.10001468923187268,0.10003302382329578,0.10000000468271865,0.10001928788475577,0.10002009141585169,75690.0998366758,0.10001555666101324,cakephp,2013-06
cakephp-tags_2005-06,4.7681472070690845,94.1291821677598,27.44407677702704,26.12504275772015,0.10002960183797756,0.10000001200081082,24.69037324907732,23.46674095945862,4024.076383866287,0.10002339037685878,cakephp,2005-06
cakephp-tags_2014-01,0.10003046838415552,117.3193572367853,0.1000260091653779,0.10001951096621133,204.57749279638372,0.10000000526437638,0.10002456974039846,0.10002127267142175,60797.403008686255,0.10001937484830054,cakephp,2014-01
