,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,project,date
symfony-tags_2014-06,0.10002374221749581,0.10002376247902307,0.10001828630284344,0.10002297767001365,0.10002347006937834,0.10002695205413953,56695.099809878935,0.10002422766196228,0.10002665225252257,0.10000003337392795,symfony,2014-06
symfony-tags_2012-01,0.10002014077352062,0.10002453037904807,0.10002269514789788,0.10002835157803591,0.10002401413243717,0.10002557435178096,38283.099805848324,0.10002118260518121,0.10002761782115593,0.10000003404464804,symfony,2012-01
symfony-tags_2016-01,0.10002674726442749,0.10002977220148275,0.10002891871755602,0.10002702661108519,0.10002645842268619,0.10002828264105676,58184.09976680969,0.10002680708299047,0.10003912285454737,0.10000003490285057,symfony,2016-01
symfony-tags_2013-06,0.10002148028519017,0.10002065656733564,0.10001811685129905,0.10001991677655936,0.10002035260799524,0.10002511326718692,49138.099829363855,0.10002096062468863,0.10002399269167588,0.10000003270885824,symfony,2013-06
symfony-tags_2014-01,0.10002321044245956,0.1000215810706444,0.1000184254741905,0.10002269233270764,0.1000231874552759,0.10002619309587166,56272.09981210884,0.10002348629721534,0.10002906534345174,0.10000003317171577,symfony,2014-01
symfony-tags_2010-06,0.10002907443614698,71.80299359133735,0.10002176344133823,0.10002513046434042,0.1000262384267472,49.616749803772265,17749.432782901207,0.10002797754169954,47.54734347056052,0.10000004086351764,symfony,2010-06
symfony-tags_2011-06,0.10002331978728182,66.29860191674557,29.742325821315955,0.10002650503674324,0.10002506543639632,0.10002751418533277,37377.25891801648,0.10002214058317334,0.10002965319290469,0.10000003536090929,symfony,2011-06
symfony-tags_2012-06,0.10002044870798696,0.10001994431218983,0.10001837731476354,0.10001981870520955,0.10001937234620704,0.1000248202120598,45597.09983005776,0.10002340879941396,0.10002370723632786,0.10000003222668646,symfony,2012-06
symfony-tags_2015-01,0.10002553440226067,0.10002947802213641,0.10002693850503258,0.10002558623276109,0.10002507120628247,0.10002815609828916,58052.099784246806,0.10002597452080646,0.10002896096733652,0.10000003459758985,symfony,2015-01
symfony-tags_2015-06,140.22877447463975,13.325891473131602,0.10002812717177154,82.9375999493445,0.10002895981889481,0.10003032560987735,72013.3167768407,142.5461753831106,13.244694399339046,0.10000003750580272,symfony,2015-06
symfony-tags_2011-01,0.10002579511239713,0.10002940899137674,0.10002233929688364,0.1000279766435491,0.10003008314524313,0.10003269154158961,25538.099778223048,0.10002490115872319,0.10002853211191685,0.10000004040447524,symfony,2011-01
symfony-tags_2013-01,0.10002102786411506,0.10002064040151165,0.1000175816356572,0.10001966847973434,0.10002017902096536,0.10002501757988744,48336.09983037468,0.10002049629182032,0.10002496809392164,0.10000003263631314,symfony,2013-01
rails-tags_2014-06,0.10002713573049735,0.10002468121700898,0.10002837833292312,462.18025777847095,62697.01955828071,0.10002509894361677,0.10002795592116781,0.10002740767746375,0.10002322970918552,0.10000003094831082,rails,2014-06
rails-tags_2012-01,0.10002516948654308,0.10002255002212468,0.10002366031959724,7324.913741107511,45766.28608501379,0.10002485756468578,0.10002748958149317,0.10002552692144687,0.10002457626565492,0.10000003082216627,rails,2012-01
rails-tags_2006-06,0.10002711892559851,0.10002531808030157,0.1000272415599813,19328.099793467885,0.10002879149832904,0.10002175680037423,0.10002756003724789,0.10002615632332541,0.1000225530262656,0.10000002922850072,rails,2006-06
rails-tags_2016-01,86.56029130547323,0.10002954055100616,0.10003014335204863,203.88717267771102,73885.85237024556,0.10002411926150039,0.10002739750265091,0.1000299002159766,0.10002461026909039,0.1000000302353884,rails,2016-01
rails-tags_2013-06,0.10002669780615275,0.10002450506338621,0.10002759593220564,906.7287155426626,57111.47110218694,0.10002503378013317,0.10002862020383947,0.10002668682872297,0.10002307913875541,0.10000003137089668,rails,2013-06
rails-tags_2005-06,0.10002513916563226,0.10002565575533845,0.10002388289141932,11655.099798390835,0.10002614834505608,0.100021744021481,0.10002906099309015,0.1000260873056697,0.10002385668041523,0.10000002992805568,rails,2005-06
rails-tags_2014-01,0.10002702039871954,0.10002452234616752,0.10002857804008468,668.6297751650873,59428.57004187678,0.10002498211980569,0.1000280572050631,0.10002661271236656,0.10002313292570708,0.10000003126844006,rails,2014-01
rails-tags_2010-06,0.1000249965400852,0.10002136737507447,0.10002384549766176,14157.503473211504,28317.69635751243,0.10002546047701999,0.10002617728040904,0.10002390904964513,0.10002347483334748,0.10000003079734568,rails,2010-06
rails-tags_2009-06,0.10003008650968177,0.10002957912452923,92.9655786695762,28707.542262205618,15691.012789147147,0.10002565055928377,0.10002455275407361,12.879228701409739,0.10003135764013768,0.10000003138830803,rails,2009-06
rails-tags_2009-01,0.10002609758967639,0.10002331269031259,0.10002741458634261,31697.69912979388,7763.500694401862,0.10002572925662641,0.10002361195023256,0.10002630267473284,0.10002329174096186,0.10000003016799486,rails,2009-01
rails-tags_2011-06,0.10002560288069834,0.10002190800606733,0.10002368764479574,9277.184148257807,39870.01567797355,0.1000247908397435,0.1000278989882621,0.10002609049807322,0.10002374258247661,0.10000003082850108,rails,2011-06
