,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,project,date
symfony-tags_2014-06,0.05000000083020254,0.05000000000000059,0.05000000000000003,0.050000000978285865,0.050000000000000024,0.05000000075207214,0.05000000077955956,64347.310602165635,0.05000000100372334,0.05000000000000046,0.050000000592830794,0.05000000097377573,0.050000000704277556,0.0500000009991982,0.050000000000003014,0.05000000055737683,0.05000000104089718,0.05000000086647029,311.78939779590195,0.050000000870496254,symfony,2014-06
symfony-tags_2012-01,0.050000000833520936,0.05000000000000061,0.05000000000000003,0.05000000090080195,0.050000000000000024,0.05000000073982871,0.050000000909025746,26451.822411396595,0.05000000095907083,0.05000000000000041,0.05000000045822065,0.050000000945136916,0.05000000062690373,0.05000000098343517,0.05000000000000266,0.050000000725115304,0.05000000097276281,0.05000000082748612,17174.277588570032,0.05000000086237305,symfony,2012-01
symfony-tags_2016-01,0.05000000109694342,0.0500000000000006,0.05000000000000003,0.05000000104383098,0.050000000000000024,0.050000000848505644,0.05000000090903299,66452.01480958462,0.05000000109319744,0.05000000000000045,0.05000000059394942,0.050000001071438115,0.050000000766283956,0.05000000109288314,0.05000000000000295,0.0500000009602765,0.050000001094513684,0.050000000960794995,182.08519037009984,0.05000000095331263,symfony,2016-01
symfony-tags_2013-06,0.050000000729110934,0.050000000000000606,0.05000000000000003,0.0500000009531311,0.050000000000000024,0.050000000709526066,0.05000000073593652,54664.53632832611,0.05000000099816942,0.05000000000000047,0.05000000046025306,0.05000000104394634,0.05000000063547265,0.05000000098023872,0.050000000000003104,0.05000000059479764,0.050000000955828496,0.05000000077155945,1020.563671639152,0.05000000085313912,symfony,2013-06
symfony-tags_2014-01,0.05000000074261435,0.05000000000000059,0.050000000000000024,0.05000000094270476,0.050000000000000024,0.05000000073614888,0.05000000077151835,63881.63196777413,0.050000001010470245,0.05000000000000046,0.05000000058637082,0.05000000095637269,0.05000000068862703,0.050000001006338,0.050000000000003035,0.050000000562691695,0.05000000104327714,0.0500000008578635,281.4680321881994,0.05000000086440501,symfony,2014-01
symfony-tags_2010-06,0.05000000081431318,0.0500000000000005,0.05000000000000007,45.88764926409771,0.050000000000000065,0.05000000190286101,0.050000000900966984,137.96786232499096,0.05000000105729333,0.05000000000000041,0.05000000075989238,0.05000000110717756,0.050000000982595036,0.05000000104832927,0.050000000000002945,0.05000000063457983,25.232053232741553,0.05000000085212424,21112.112435136427,0.0500000011648286,symfony,2010-06
symfony-tags_2011-06,0.05000000113513742,0.050000000000000634,0.05000000000000004,0.05000000097727821,0.05000000000000003,0.0500000010709654,0.05000000097553639,23629.89134535941,0.05000000108364167,0.050000000000000426,0.05000000045179041,0.0500000010566948,0.05000000078597281,0.05000000116388442,0.050000000000003174,56.239520629808425,0.05000000121516766,0.05000000091878501,19060.190317972898,2.878816000004867,symfony,2011-06
symfony-tags_2012-06,0.05000000070707201,0.05000000000000061,0.05000000000000003,0.050000000968068246,0.050000000000000024,0.05000000068200083,0.050000000731502875,49928.65390792299,0.050000000978597255,0.05000000000000047,0.05000000064789026,0.050000001012900155,0.050000000691782676,0.05000000094053525,0.050000000000003215,0.050000000599636045,0.050000000969712174,0.05000000073569478,1636.4460920441113,0.05000000088037726,symfony,2012-06
symfony-tags_2015-01,0.05000000106258346,0.05000000000000059,0.05000000000000003,0.05000000097746616,0.050000000000000024,0.050000000809021,0.05000000087104843,66245.79429105257,0.05000000106136798,0.050000000000000454,0.05000000060472066,0.05000000102340695,0.05000000074321475,0.05000000108406158,0.05000000000000295,0.05000000092658087,0.05000000108672911,0.050000000918366316,196.3057089047916,0.05000000086286181,symfony,2015-01
symfony-tags_2015-06,0.050000001363959067,0.05000000000000061,0.05000000000000004,0.050000001105599566,0.05000000000000004,0.05000000123577179,0.05000000127400314,82375.29231534552,0.05000000123371663,0.05000000000000047,0.05000000115140633,0.050000001177420636,0.05000000116021291,0.050000001245567506,0.05000000000000436,0.050000001133353116,62.44593580671024,43.51061305920151,158.9511357157984,0.05000000120612753,symfony,2015-06
