,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,project,date
symfony-tags_2014-06,0.050000001102238935,0.050000001105498425,0.050000001123083025,0.05000000000000004,219271.0499998543,0.050000000000003736,0.05000000117091403,0.05000000000573725,0.050000001166598335,0.050000001042841816,0.05000000106028724,0.05000000000606055,0.050000000000000606,0.05000000000009273,0.05000000113963534,0.05000000000437273,0.0500000011879433,0.05000000109348241,0.050000001001546224,0.05000000104132519,symfony,2014-06
symfony-tags_2012-01,0.050000001165808446,0.05000000109476084,0.05000000106334517,0.05000000000000004,154045.50840065943,0.05000000000000383,0.05000000118173937,0.050000000006339904,0.0500000011614732,0.050000000868022074,0.050000000965024494,0.05000000000632892,0.050000000000000676,0.050000000000106265,0.05000000112035066,0.0500000000050093,180.59159924053122,0.05000000096152148,0.05000000097761331,0.050000000926859314,symfony,2012-01
symfony-tags_2016-01,0.05000000118110921,0.05000000118363792,0.05000000119514603,0.050000000000000044,224677.0771616591,0.05000000000000391,0.050000001225638746,0.050000000005835654,0.05000000125896859,0.05000000106480522,0.0500000011244535,0.050000000006332986,0.05000000000000062,0.050000000000096384,0.05000000122616749,0.05000000000454101,25.02283817317076,0.05000000115634335,0.05000000127834392,0.05000000109425979,symfony,2016-01
symfony-tags_2013-06,0.050000001082729735,0.050000001049129925,0.050000001063045856,0.05000000000000004,190431.04999987315,0.05000000000000359,0.05000000111168693,0.05000000000565324,0.050000001077344654,0.05000000094872971,0.05000000096926266,0.05000000000600965,0.05000000000000059,0.05000000000009123,0.050000001070049774,0.05000000000430058,0.05000000111884441,0.050000001017133894,0.05000000092711842,0.050000000935583905,symfony,2013-06
symfony-tags_2014-01,0.05000000109844887,0.0500000010955212,0.05000000111384725,0.05000000000000004,217835.04999985738,0.05000000000000371,0.050000001155401624,0.0500000000057091,0.05000000110175487,0.050000001025209684,0.05000000104549988,0.050000000006022796,0.0500000000000006,0.05000000000009195,0.050000001124415376,0.05000000000433581,0.05000000147546403,0.05000000107585499,0.050000000992386495,0.05000000102640557,symfony,2014-01
symfony-tags_2010-06,0.050000001453861305,0.05000000114818041,0.05000000109372101,0.05000000000000005,70754.91412224232,0.050000000000003354,1066.6102797935941,0.050000000006360006,823.2657471423781,0.050000001107001465,0.050000001179056036,0.050000000005901775,0.05000000000000068,0.0500000000001066,30.409850745623864,0.050000000005033414,0.05000000119340512,0.05000000117910854,0.05000000093045716,0.05000000120251226,symfony,2010-06
symfony-tags_2011-06,0.05000000117450623,0.05000000110298028,0.05000000108387666,0.050000000000000044,150089.33613181754,0.05000000000000364,0.05000000118915246,0.05000000000622647,0.41308969441506316,0.05000000088784946,0.05000000099372582,0.05000000000636724,0.05000000000000066,0.05000000000010299,0.05000000137538711,0.05000000000486448,172.13294042473595,0.050000001021852085,46.317837955067574,0.0500000010130554,symfony,2011-06
symfony-tags_2012-06,0.050000001060890566,0.050000001022444215,0.050000001020267144,0.05000000000000004,178409.04999988442,0.050000000000003604,0.05000000109615769,0.050000000005660336,0.05000000105220569,0.05000000095524831,0.050000000971071074,0.05000000000612048,0.050000000000000586,0.05000000000008977,0.05000000105194035,0.050000000004235545,0.05000000111709885,0.0500000009451243,0.05000000089652201,0.05000000090910173,symfony,2012-06
symfony-tags_2015-01,0.050000001153919546,0.050000001159162206,0.0500000011661142,0.050000000000000044,224165.42058202944,0.05000000000000379,0.05000000121064068,0.05000000000582153,0.05000000124370411,0.05000000105853325,0.05000000110849248,0.05000000000633278,0.05000000000000062,0.050000000000095454,0.05000000114081361,0.05000000000449852,13.679417812064818,0.050000001132054724,0.05000000125100495,0.05000000107619883,symfony,2015-01
symfony-tags_2015-06,0.05000000119828222,49.9053648879397,66.103927054535,0.05000000000000005,285344.1613271762,0.05000000000000365,0.44779898825526904,0.050000000005585576,127.84189814452209,0.05000000129512001,59.95439905734061,0.05000000000563655,0.05000000000000061,0.05000000000009266,53.19001828553137,0.05000000000436416,97.76448525884874,332.95240881612716,0.0500000012935383,2.1783720679534833,symfony,2015-06
