,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,project,date
symfony-tags_2014-06,0.05000000075560562,0.050000000000000024,0.05000000000000004,0.05000000070682144,0.05000000110065433,0.05000000000000006,30903.374703903497,0.0500000007651298,0.05000000049522828,0.05000000052596198,597.7252960785047,0.05000000081928979,0.050000000945538435,0.05000000101883284,0.05000000000000004,0.05000000105220571,0.050000001045880794,0.050000000787507756,0.05000000088952709,0.05000000078528638,symfony,2014-06
symfony-tags_2012-01,0.05000000080479916,0.05000000000000004,0.05000000000000005,0.05000000353183418,0.050000001093227595,0.05000000000000007,2191.159685728323,0.05000000109035075,0.05000000060056022,0.05000000050795057,18697.049763829993,0.050000000984495634,0.05000000096488315,0.05000000146459433,0.05000000000000005,0.05000000147446556,0.05000000140784674,0.050000000985808805,0.05000000107788422,24.940550418878157,symfony,2012-01
symfony-tags_2016-01,0.05000000131657792,0.05000000000000003,0.05000000000000004,0.05000000076949431,0.05000000098917172,0.05000000000000007,31519.519601681142,0.05000000095120266,0.0500000013194116,0.05000000056277179,411.580398297668,0.05000000093095731,0.05000000104842858,0.050000001047892824,0.050000000000000044,0.050000001148404076,0.050000001106240255,0.05000000091603165,0.05000000097866473,0.050000000896012746,symfony,2016-01
symfony-tags_2013-06,0.050000000557439105,0.050000000000000024,0.05000000000000004,0.05000000083443406,0.050000000872607746,0.05000000000000005,24319.41909499442,0.050000000739443655,0.05000000051772657,0.05000000030726818,3808.6809049889916,0.050000000710840875,0.05000000078751026,0.050000001254334896,0.05000000000000004,0.050000001090787255,0.050000000960814604,0.05000000071775029,0.05000000080953769,0.05000000076165007,symfony,2013-06
symfony-tags_2014-01,0.05000000065312907,0.050000000000000024,0.05000000000000004,0.05000000070953486,0.050000000930910025,0.05000000000000006,30663.4522051546,0.050000000755716964,0.050000000496903244,0.050000000513365894,562.6477948280793,0.05000000079636512,0.050000000904726026,0.05000000104117887,0.05000000000000004,0.05000000104389429,0.05000000099558693,0.05000000076161335,0.05000000085600504,0.050000000774408346,symfony,2014-01
symfony-tags_2010-06,0.05000000059851754,0.05000000000000003,0.050000000000000044,0.050000000579515216,0.05000000115516938,0.050000000000000044,0.05000000822099005,0.05000000070659053,0.05000000065317161,0.050000000643200836,9705.049999976842,0.05000000098553399,0.050000001124033994,0.050000000641929644,0.050000000000000044,0.05000000125471849,0.05000000143063775,0.05000000112240667,0.05000000125050237,0.05000000063119061,symfony,2010-06
symfony-tags_2011-06,37.599049618170994,0.050000000000000044,0.05000000000000006,14.814513640971953,0.05000000105866534,0.0500000000000001,1162.2864329784768,0.050000001412245025,18.99877718647929,0.050000000559223566,18578.685898549025,6.730636583100221,0.05000000117054732,0.05000000150019767,0.05000000000000006,52.88465112296116,30.40004030367548,0.05000000124476545,0.050000001263673204,0.05000000148684404,symfony,2011-06
symfony-tags_2012-06,0.05000000056091495,0.050000000000000024,0.05000000000000004,0.050000000911923866,0.05000000087072898,0.05000000000000005,22013.65949501674,0.05000000074588405,0.050000000512332145,0.05000000105197006,4014.4405049661013,0.050000000805018784,0.050000000990010285,0.05000000135095186,0.05000000000000004,0.05000000109830845,0.05000000094343485,0.05000000071958717,0.05000000076565686,0.0500000007092541,symfony,2012-06
symfony-tags_2015-01,0.05000000128789965,0.05000000000000003,0.05000000000000004,0.05000000072641791,0.050000000974034016,0.050000000000000065,31593.62301110733,0.05000000087907021,0.05000000123823415,0.05000000053254862,464.4769888723139,0.050000000900757846,0.05000000100794284,0.050000001013374096,0.050000000000000044,0.05000000115540974,0.05000000110009205,0.0500000008787389,0.050000000948150124,0.050000000837497706,symfony,2015-01
symfony-tags_2015-06,44.49817789506044,0.05000000000000004,0.05000000000000005,0.05000000135482504,0.050000001119721256,0.05000000000000132,38646.6194036398,14.271252522587169,0.05000000092397768,0.050000001898770983,625.8989534247511,0.05000000119823513,103.04542780849546,0.05000000098656937,0.05000000000000005,0.05000000118237247,0.050000001206103865,0.050000001078285464,70.9667846851495,0.050000001237115343,symfony,2015-06
