,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,project,date
symfony-tags_2014-06,0.10002165846702316,0.1000147674623563,0.10001699391000694,0.10002403614652348,0.10001256949268997,0.1000182807806354,0.10002032543697967,64659.09984728507,0.10002404663956069,0.10000000804586276,symfony,2014-06
symfony-tags_2012-01,0.10002212534212197,0.10001051312790808,0.10001436130448646,0.10002313567646812,0.10001798451463458,0.10001601405451409,0.10002184375890846,43626.099849480444,0.10002451436050963,0.10000000798632364,symfony,2012-01
symfony-tags_2016-01,0.10002672879161345,0.10001494914610175,0.10001860380021091,0.1000257994184716,0.10002605849479984,0.10002075508165145,0.10002284279297335,66634.09980156108,0.10004265833967244,0.10000000887752666,symfony,2016-01
symfony-tags_2013-06,0.10001888041971091,0.10001141899422121,0.10001517785582946,0.10002310766043472,0.10001339577977378,0.10001708867663049,0.1000181361617226,55685.099859855836,0.10002290542938094,0.10000000811816102,symfony,2013-06
symfony-tags_2014-01,0.10001980108121301,0.10001465083002652,0.10001656350974002,0.10002362368107534,0.10001267446270032,0.10001787069705499,0.10002010548028169,64163.09985041202,0.10002426241281942,0.10000000795456211,symfony,2014-01
symfony-tags_2010-06,121.20539813407768,0.10002122424256364,0.1000218550807706,746.4609454400852,0.10001196804540118,0.10002256832757724,0.10001999346606068,20453.633533933298,0.10002485903977044,0.10000001048749099,symfony,2010-06
symfony-tags_2011-06,0.100028687529219,0.10001041053127632,0.10001646645114597,0.10002650977411441,37.771063676688264,0.10002049815294183,0.100023208105345,42689.70736157831,21.821448933624698,0.10000000893435415,symfony,2011-06
symfony-tags_2012-06,0.10001838000246939,0.10001481653323017,0.10001653240829539,0.10002252651568572,0.10001329074736123,0.10001627942996481,0.10001741858491442,51565.09985857261,0.10002215244288157,0.10000000800045446,symfony,2012-06
symfony-tags_2015-01,0.10002623482185877,0.1000151864428504,0.10001805341035454,0.10002486997842115,0.10002538161293598,0.10001982359394185,0.10002179053183595,66442.09982222292,0.10002639610978387,0.10000000855830875,symfony,2015-01
symfony-tags_2015-06,29.423085864380862,0.10002642955304727,0.10002849963021632,0.10002853208635323,0.10003202331697605,0.10002928192487943,30.774358279441195,82580.08814141537,0.11426960297006024,0.10000001148924455,symfony,2015-06
symfony-tags_2011-01,0.10002496866279355,0.10001344736079375,0.10001691675745925,0.10002839683289068,0.10001755718536483,0.10001992547344817,0.10002683295959541,29395.099823560715,0.10002836981786258,0.10000000903031457,symfony,2011-01
symfony-tags_2013-01,0.10001884119177773,0.10001131046734066,0.10001488538566447,0.10002307347868566,0.10001277530168344,0.10001677864949807,0.10001799619145488,54753.09985485083,0.1000294560358067,0.10000000806945787,symfony,2013-01
rails-tags_2014-06,0.10002102890259663,0.10001941152081231,0.1000208487741588,0.10002280576053019,0.1000222375920952,0.1000223602587333,77087.09982003832,0.10002907022700978,0.1000221452050485,0.10000000890963079,rails,2014-06
rails-tags_2012-01,0.10002014747079868,0.10001986538807638,0.1000215964819431,0.10002172218075371,0.10002181615373573,0.10002139192334049,64106.09982209087,0.10002709519134273,0.10002422995183197,0.10000000872144726,rails,2012-01
rails-tags_2006-06,99.35980334562431,0.10002316845762409,0.10002539207827321,46.962343825517564,736.5936649693083,693.8417444939627,22945.696193797234,62.14617401850459,0.10002695388045815,0.10000001294837121,rails,2006-06
rails-tags_2016-01,0.1000263397883645,0.1000350344177635,0.10002781425300823,0.10002256219589224,0.1000250850453337,0.10003064919748829,90498.09978162464,0.10002703657186757,0.10002378599559117,0.10000000966579745,rails,2016-01
rails-tags_2013-06,0.10002101461188541,0.10001942926002287,0.10002098080304424,0.1000224425465686,0.10002160240798769,0.10002171103852045,70634.09982375891,0.10002708300547715,0.1000219278066039,0.10000000891812182,rails,2013-06
rails-tags_2005-06,38.08114627704221,0.10002328469642086,0.100024927196007,0.10002982668853695,306.90560858277024,595.0824123636485,13771.108830013309,61.32189531065769,0.10002938574166226,0.1000000136938733,rails,2005-06
rails-tags_2014-01,0.10002091457408716,0.10001927924324103,0.10002005682646445,0.10002219134319504,0.10002248263116165,0.10002214747931247,73302.09982380447,0.10002712080969751,0.10002195236576325,0.10000000876752228,rails,2014-01
rails-tags_2010-06,0.10002108617862623,0.1000201157226365,0.10001840789929403,0.10002496020774869,0.10002555254252642,0.1000239609507869,51714.0998141916,0.10002710292274222,0.10002458270639095,0.10000000894647743,rails,2010-06
rails-tags_2009-06,129.1045168946541,0.10002706136932345,6.549057207343439,0.10003158651952936,1229.1332807159986,0.10002887031577329,54310.27961052056,0.10002640323740218,1.4334206751750624,0.10000001312046246,rails,2009-06
rails-tags_2009-01,0.10002474174223772,0.10001919421872398,0.10002017187843558,0.10002988625550566,1301.1080671792067,0.1000255978221415,48771.09176095825,0.10002371108330735,0.10002851227865733,0.10000001063639437,rails,2009-01
rails-tags_2011-06,0.10001987750302141,0.10002037169834672,0.10002237934570493,0.10002191871727141,0.1000229095697678,0.10002254666959266,59751.099818841,0.10002741617370205,0.10002369645757704,0.10000000887170761,rails,2011-06
rails-tags_2012-06,0.1000194081421377,0.10001910782183192,0.10002124454202486,0.10002096321835746,0.10002100634744669,0.10002078139398059,66205.0998276162,0.10002790436755256,0.10002192349955738,0.10000000853824871,rails,2012-06
rails-tags_2008-01,0.10002678540054614,0.10002116239600173,0.10002979278059655,35.4283762687268,698.2793470259311,23.96168150138999,33001.73046519999,0.10002753689496216,0.10002468097375236,0.10000001328592822,rails,2008-01
rails-tags_2007-06,82.48514364174302,0.10002223566357575,0.10002603016289396,72.19281125356447,665.8354221530351,394.79765948954184,31056.338971789297,21.949917611068727,0.10002575471676062,0.10000001267315321,rails,2007-06
rails-tags_2006-01,48.86080245662366,0.1000236604116214,0.10002371201729542,17.755348588219313,791.842607312739,925.2285070845783,19837.752595662234,217.16006543975342,0.10002605097789256,0.10000001265114779,rails,2006-01
rails-tags_2008-06,0.10002638058486522,0.1000201036273999,0.10002823524758342,45.68591815827691,1521.3797487686934,0.10003212101192824,42222.23417409796,0.10002550690375768,0.1000265731186487,0.10000001315380724,rails,2008-06
rails-tags_2005-01,0.10002175022044096,0.1000205204942588,0.10002917559318691,0.10002583991497978,231.6862115514242,259.9489482386054,7623.812031210216,109.95268843617157,0.1000232543987569,0.10000001428616505,rails,2005-01
rails-tags_2015-01,0.10002290424927932,0.10001949440904725,0.10002067902142277,0.10002283724057298,0.10002344249275114,0.10002286117452751,81279.09981717302,0.10002819967158207,0.10002235329881996,0.10000000887352027,rails,2015-01
rails-tags_2015-06,0.10002371703332603,0.10002512516467918,0.10002707743573351,0.10002234520030316,0.10002429898809807,0.10002584244048342,85245.09980230338,0.10002688389844203,0.1000223466383589,0.10000000915416395,rails,2015-06
rails-tags_2007-01,57.64888168629968,0.10002321380866638,0.10002540171730818,60.72196343588344,728.2526966307303,583.8799627933129,28500.619476744207,137.47694464018562,0.10002541421897772,0.1000000127541002,rails,2007-01
rails-tags_2010-01,0.10002341156651878,0.10002342500186008,0.10002160491485583,0.10002802360663494,538.9030462579615,0.10002521079027853,55140.296780997356,0.10002517075778121,0.10002585042564582,0.10000001004117832,rails,2010-01
rails-tags_2011-01,0.10002070789352784,0.10002008090183448,0.10002093988939587,0.10002319077920598,0.10002359205611419,0.10002352475321379,56984.09981890931,0.10002617946461562,0.10002283382016133,0.10000000869147481,rails,2011-01
rails-tags_2013-01,0.10002028477607108,0.10001947712279982,0.10002190826139734,0.10002204903119348,0.100022406833754,0.10002170850965995,68914.0998200302,0.10002965374046004,0.10002243407036844,0.1000000088440118,rails,2013-01
frappe-tags_2014-06,0.10001031670562757,0.10002401707324728,0.10001867886934797,0.10000837264826097,12359.099887277427,0.10001714113573483,0.10001113151133416,0.10001478751767756,0.10000827072415515,0.10000000361886222,frappe,2014-06
frappe-tags_2012-01,0.10002730786828375,149.48519276121303,0.10002324533103779,0.10003461120500538,5294.231378727861,117.58328311483815,0.10001508342442351,0.10002111175601114,0.1000240240751629,0.10000000940354108,frappe,2012-01
frappe-tags_2016-01,0.10001622068836576,30.06558576286468,0.10002316508863095,0.10001655161458801,18179.134258398797,0.10002329778031105,0.10002450867779135,0.10003169644244575,0.10002038387615154,0.10000000731761735,frappe,2016-01
frappe-tags_2013-06,0.10000790437831243,0.10001510408731527,0.10001198914795391,0.10001277445511081,11249.099901248941,0.10001441828099569,0.10000853092290034,0.1000104972678777,0.10001752569133925,0.10000000500684851,frappe,2013-06
