index,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,project,date
0hh1,249.51437020129538,300.1781304862509,4569.174464727442,0.06666683793284496,210.83472096063346,0.06666680045569022,583.2640656432176,547.1626672880416,252.38551966303592,0.0666668527336508,25.686725288932614,0.0666668271205998,0.0666668215265012,265.4837036998332,37.98229789941875,0hh1,2016-01
2048,0.9867818661188046,0.06666686317309874,0.0666668654560873,0.06666684371193639,274.32130364654205,0.06666672139897274,704.7229506010405,21.446468224127507,0.06666673505868158,0.06666686016136092,53.855827521760574,0.06666677527981117,0.06666679069738835,0.0666667901397454,0.06666689508603225,2048,2016-01
AtomicGameEngine,705.7076775518426,576.2577043266756,11448.190114945668,872.1399189256738,0.06666685038324699,4004.8891863027866,0.06666684704878556,57.429469382949925,82.07741975018322,25411.30929188267,22.692904529554173,7710.736462453765,15602.910195967801,818820.8522402429,4210.674079792845,AtomicGameEngine,2016-01
BEMSimpleLineGraph,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,BEMSimpleLineGraph,2016-01
BrowserQuest,0.06666682500768266,1139.8139808328544,19329.729975087375,1782.8949651315127,857.1026199255532,1690.530340406243,495.88891935536094,0.06666681888537078,0.06666684979408963,3031.113636722056,0.0666668507680537,510.3248049798429,0.06666682965269422,0.06666684381957186,689.2007565321225,BrowserQuest,2016-01
CNTK,0.06666684434293157,0.06666684471353551,2238.0302420068474,16959.685397791938,0.06666683950855604,330.84427404821076,0.06666683751557874,87195.31722345631,20.284665068382285,3417.288535116196,0.06666670612028573,0.06666683623729587,0.06666682796147916,14.3323680865728,12122.750626659823,CNTK,2016-01
Caret,275.27058325302283,0.06666685018257264,280054.8138572615,20.93098343115134,0.06666683791265673,0.06666684195381294,0.06666684646104054,781.6646097817255,0.06666684774514818,7982.374053097797,808.2718389421042,260.51964006515396,0.0666668377002067,45.553320020285355,1561.2011130158703,Caret,2016-01
Chart.js,0.06666681403237985,0.06666684581244293,2330.3959053806843,543.1652923012427,38857.25852688469,0.06666681294980405,22974.390535266466,0.06666680788664475,0.06666683095071867,0.06666682671833654,1643.1230719011112,0.06666683812547723,0.06666683782683425,0.06666681218178125,0.0666668247823986,Chart.js,2016-01
CodeIgniter,0.06666683902040157,2703.032005787092,0.06666684047387261,0.06666681728844374,64.08992931776666,55.938501426861265,0.06666681109768366,0.06666680990692286,0.06666685572848587,1183.8691341262183,110.5224766340587,36069.90379510715,9457.855449476197,11413.322040319052,0.0666668148746094,CodeIgniter,2016-01
Dash,41546.224495474184,1069.2480471073916,0.06666683871949869,1503.7322672023104,0.06666682854905896,630.7205504639845,100.80852645188092,0.06666682950089141,796.9256503225508,18526.140209621062,0.06666678963595254,9431.73549238253,2194.684935392129,24147.446491429597,0.06666683718489681,Dash,2016-01
Decider,66.0987034694123,0.06666677598655028,821.6224796531337,0.06666681602394273,152.07353090493893,0.0666668156866443,0.06666679886339176,2505.18784836269,514.2595788444906,0.06666685123311003,0.06666668456028263,59.77130332073843,152.4532210682777,0.066666814214462,0.06666681822656768,Decider,2016-01
GD,90.36725785653515,144.04988208925064,0.06666685573099901,38.172517904038166,1.2189629378256164,0.06666685734652515,170.86152676783112,338.2393208020518,14.179400469721568,160.79894245047947,4645985.806178956,0.06666685527665736,53.07087446745502,281.51585424975076,139.51927920065253,GD,2016-01
GamePlay,174128.4363045909,4923.273433227671,0.06666684507379195,14.819323083172483,0.0666668397712965,0.06666683752288063,4740.3251143506295,4673.143332195183,0.0666668142956096,76.42781303739228,64.68419483916081,0.06666684096534461,49.53932915896377,0.06666683114227748,750.9511544615981,GamePlay,2016-01
HLearn,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,HLearn,2016-01
KomodoEdit,0.06666683332001923,129.03819978924932,19953.000467068014,1653.8291131386338,0.06666683788529941,1524.097513490147,0.06666683982085887,6068.482567433887,9794.232238729111,203666.16289974388,0.06666680503642855,183446.6918859998,234.85250502699577,17540.728507358657,984.6174347780952,KomodoEdit,2016-01
Leaflet,593.6463505338776,123.48335246153044,8369.85074287352,0.06666684176460276,808.9599322047716,168.41474482150738,10548.033511704318,0.06666682714503394,0.06666684587456705,0.06666682785279376,0.06666680921932672,0.06666684807057889,0.06666684141052975,0.06666682574447011,3493.078030726167,Leaflet,2016-01
LightTable,0.06666682533124423,45.44793623061776,31.91937912182611,0.06666690453019704,0.06666688556965779,0.06666683187253829,0.06666681526660903,0.06666682945974652,0.06666687058501954,47.40610805834092,0.06666670488832603,0.06666688209607972,42.19028768999737,0.06666680727675402,18.36962054228764,LightTable,2016-01
MLPNeuralNet,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,MLPNeuralNet,2016-01
ML_for_Hackers,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,ML,2016-01
MonoGame,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,MonoGame,2016-01
OpenRA,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,OpenRA,2016-01
PredictionIO,0.06666679587609478,0.0666668255876612,0.06666684081763427,229.43721854612548,97.3528683171315,2878.621193128372,0.06666683060586853,2585.318102679842,33943.46938951801,0.06666681976455392,0.0666668151719134,2980.495987537227,6006.771905671678,0.0666668323800484,0.06666682964067884,PredictionIO,2016-01
Starling-Framework,1818.5122980247413,8997.775669284187,416.9369212787125,86.44605545789611,1773.6009674314055,3403.5366256307634,17972.07226067114,3187.638840068328,174.8585510607557,1103.5043883608864,116.33354420694226,733.7444134978572,1134.9136950377956,341.4365674756283,174.68920250085674,Starling,2016-01
Theano,0.06666681303106785,0.06666684711386818,0.06666683866333073,0.0666668409406906,0.066666820514905,86.34343556130389,0.06666682433107089,9888.136537779845,370.97337603833273,0.0668470543862636,0.06666686108645832,436.3557431757563,653.1545151316457,92.32878991348382,162901.17408745168,Theano,2016-01
Torque2D,3466.2042723495297,29417.43571215203,15.19200672769514,486.2782585148427,0.06666680814831835,81.39031561490765,0.06666683038243566,0.06666684511725907,1553.957234614613,3771.6637236305737,21.76648800483218,5611.175610599078,1924.5069944751153,3612.1627159776094,0.06666684232031096,Torque2D,2016-01
Torque3D,3031.8485063298217,770922.6746024188,4895.803303141628,3767.907013167602,227.5100106270295,27.170773690690062,30.12476126671754,4715.671440897076,53.70833747675697,50245.8983906049,31.768465286911304,6410.3054829689,1795.10978075463,1362.5769240440075,861.9222070959511,Torque3D,2016-01
adarkroom,0.06666682220641634,2873.601193056423,2350.9071009575728,2827.8113870701222,1215.5457489348826,0.06666679397455325,204.1550345441055,1090.9179303422393,0.06666681694399992,9720.960725869412,0.06666673368603016,0.06666682054671852,678.8199032503638,0.06666683877749437,84.88097513793943,adarkroom,2016-01
arbor,0.06666682764782923,568.9978953262054,3378.026693991116,0.07969139102437083,1320.3543852810353,0.06666681981833239,1366.3134275721627,0.06666682658090341,0.0666668172967617,376.20940649656364,181.56382895185246,0.06666683883443089,0.06666685754109787,610.9880031688605,0.06666683089110238,arbor,2016-01
