,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,project,date
symfony-tags_2014-06,0.10000002047633293,0.10002246625852951,0.10002421274258304,245597.09979449108,0.10004050650327886,0.10002430587278713,0.10002381318337637,0.10002216777692906,0.10002446354831669,0.10002334902766515,symfony,2014-06
symfony-tags_2012-01,0.10000002204895966,0.10002052977113912,0.10002685012430136,173652.09981248825,0.10002714047333673,0.10002407450310549,0.10002267637186724,0.10002077035122565,0.10002428262665675,0.10002101980216105,symfony,2012-01
symfony-tags_2016-01,0.1000000211723404,0.10002381716551864,0.10002595340592894,251242.09979192106,0.10002827073009453,0.10002594353525442,0.10002476685646254,0.10002752198907948,0.10002691844986604,0.100024630748438,symfony,2016-01
symfony-tags_2013-06,0.1000000203586204,0.10002058703757254,0.10002323020842169,213158.09981825345,0.100026249038577,0.10002329582754149,0.10002221117412888,0.10002168743309033,0.1000225851748029,0.10002169653090298,symfony,2013-06
symfony-tags_2014-01,0.10000002034631263,0.10002211313588967,0.10002407504413179,244002.09980455544,0.10003408327736488,0.1000241232942831,0.10002348314425252,0.10002140643842211,0.10002296909992396,0.10002297175369437,symfony,2014-01
symfony-tags_2010-06,0.1000000268519592,0.10002685181176965,0.10002953920873806,79269.07723019911,1225.0746120386675,0.10002650365812789,0.1000275119652357,914.1479862047347,0.10002812779877844,0.10003283856405995,symfony,2010-06
symfony-tags_2011-06,0.10000002229496358,0.10002140837725271,0.10002827275754501,169621.09978897963,0.10002919216772058,0.10002461172316988,0.10003057193150318,0.10002515753642553,0.10002930901844548,0.10002231610587885,symfony,2011-06
symfony-tags_2012-06,0.100000020289296,0.10002049916061223,0.10002297289717284,199673.09981344067,0.10003619275932193,0.10002255684847733,0.10002231895377747,0.10001956909795114,0.1000220250333293,0.10002023725108432,symfony,2012-06
symfony-tags_2015-01,0.10000002094981905,0.10002344059034814,0.10002529316970436,250992.09978834243,0.10003711001824547,0.10002529941230642,0.10002390284623347,0.10002577867265305,0.1000264727746995,0.10002411753494672,symfony,2015-01
symfony-tags_2015-06,0.10000002218722223,0.10002865655364276,0.10002789424239579,318571.5776514802,351.71718151789963,46.0049966634827,0.10002886895295493,0.10002722958147088,0.10002856983622935,0.10002868468367695,symfony,2015-06
symfony-tags_2011-01,0.10000002303202776,0.10002454062376387,155.55532797232243,121946.17906111269,220.56546758140243,0.10002725620525778,0.1000222220224679,0.10002186202715997,0.10002548360047452,0.10002184466541567,symfony,2011-01
symfony-tags_2013-01,0.10000002033646223,0.10002027861709166,0.10002314075388521,209973.09981912648,0.10002737990864016,0.10002298709503865,0.10002190863895688,0.10002143304585255,0.10002241393329342,0.10002113159257861,symfony,2013-01
rails-tags_2014-06,0.10000002017009534,0.10002431602194564,0.10002867450292485,0.10002572031914646,0.10002660110143909,221231.09979324017,0.10002869078113538,0.10002448196972516,0.10002323246095779,0.10002474944403594,rails,2014-06
rails-tags_2012-01,0.1000000184392733,0.10002404639700335,0.10002382817351631,0.10002427418087843,0.10002412267680003,184190.09980805818,0.10002744715678677,0.10002171536013296,0.1000226850527465,0.10002358832248005,rails,2012-01
rails-tags_2006-06,0.10000002337086553,0.1000250342542286,0.10002598399167702,489.56377218554786,175.02276967096034,71729.02670897458,0.4360131134147357,109.57048014556402,1152.7529922234044,2643.327212494276,rails,2006-06
rails-tags_2016-01,0.1000000213383364,0.1000277066682259,0.1000309436087744,0.10002741659833755,12.909276796197867,251709.9338312526,934.2682239868864,0.10002528389058739,0.10002431897991393,15.288531900257702,rails,2016-01
rails-tags_2013-06,0.10000001941088969,0.1000241279822803,0.10002406424069328,0.10002526421690228,0.10002612587616061,204838.09980116013,0.10002915829192616,0.10002251959086042,0.10002305322411505,0.10002426225121425,rails,2013-06
rails-tags_2005-06,0.1000000261341929,0.10002522246289,0.10002533615594693,493.3089487226463,403.25397120350715,42602.079860454935,0.10002956240024378,0.10002753320511676,385.2103563094276,2600.6467555092686,rails,2005-06
rails-tags_2014-01,0.10000002023204385,0.10002392899292929,0.10002859325395232,0.10002543416594836,0.10002922985122485,210994.09978797627,0.10003411311347567,0.10002279374748958,0.10002306324809547,0.10002459279327723,rails,2014-01
rails-tags_2010-06,0.10000002203586911,0.10002318668373683,0.10002501871558413,0.10002426485877645,0.10002594518569986,151683.09980139992,0.1000271267646396,0.10002367813467969,0.10002427499787966,0.10002489449848763,rails,2010-06
rails-tags_2009-06,0.10000002538558164,10.558021268972155,0.10002753102090983,0.10002706064682895,5.732239097293034,173968.85714149903,84.47532535361537,79.99120466863106,344.476342283699,249.60967085724337,rails,2009-06
rails-tags_2009-01,0.1000000259733659,0.10002381591951653,0.10002826518790728,0.10002719840627144,0.10002726568431843,159715.05572524964,0.10002616985265124,25.31636061056736,8.927754381921718,0.10002678314362867,rails,2009-01
rails-tags_2011-06,0.10000001909936782,0.1000242082403704,0.1000238167745447,0.10002403862888024,0.100024007599788,173346.0998076882,0.10002676916144035,0.10002231310575359,0.10002303161617965,0.10002390225178989,rails,2011-06
rails-tags_2012-06,0.10000001865348103,0.10002387647721675,0.10002286782959073,0.10002421649832498,0.10002425979438959,187731.09981045435,0.10002765158425889,0.10002111709071163,0.10002212520565583,0.10002319609441616,rails,2012-06
rails-tags_2008-01,0.10000003056923577,0.10002734964792456,7.8969622196693505,215.4052453829899,36.23587500665115,101615.48573680862,131.34783334986838,59.208162555569835,298.0433661671129,871.1767909098992,rails,2008-01
rails-tags_2007-06,0.10000002559722607,0.10002619145136768,0.10002704508517025,486.71991996143373,81.80791329853558,97227.10193527865,3.8425417957609174,103.223496464496,924.2544978892688,1896.7496418564674,rails,2007-06
rails-tags_2006-01,0.10000002154372195,0.10002434632775338,0.10002456239725832,675.2281486410232,261.3055938978418,60548.37911051693,0.1000290189205324,144.00198443992187,1126.8059071705986,3927.8791772520776,rails,2006-01
rails-tags_2008-06,0.10000002971199257,0.1000293172258322,0.1000308853038858,0.10003009112409991,0.10002691518640905,143462.91566198046,0.10002966806919493,263.2798910047966,86.8214604903579,66.38283932118388,rails,2008-06
rails-tags_2005-01,0.100000033743195,0.10002741168308395,0.10002831123181725,178.00219345280402,115.4975298612668,24454.810853315892,0.10003022765939709,3.5948055903809033,141.0873766242177,1510.607155104255,rails,2005-01
rails-tags_2015-01,0.10000001866204146,0.10002436611360911,0.10002797609567084,0.10002542846670251,0.10002768463206475,230531.09979058485,0.10002985392350645,0.10002506070427887,0.10002348593154939,0.10002525114596518,rails,2015-01
rails-tags_2015-06,0.10000001997128025,0.1000270614119963,0.10003096581198846,0.10002621946757685,0.10002803051252104,239542.0916501481,2.1081609326147777,0.10002537678586008,0.10002394909292192,0.10002697932141642,rails,2015-06
rails-tags_2007-01,0.10000002971830352,0.10002696299316818,0.100027831512125,709.7861088942427,99.02978113483528,90577.88709920237,165.23729641498863,75.80680556356826,1050.7076343619344,2449.2452194197763,rails,2007-01
rails-tags_2010-01,0.10000002018822604,0.10002209102873456,0.10002451693955357,0.10002289289613209,0.10002497519703413,174856.09980303977,0.1000256765974857,0.1000269429970852,0.1000250358446331,0.10002456426707772,rails,2010-01
rails-tags_2011-01,0.10000002092647166,0.10002392273142781,0.10002453564618183,0.10002403180782765,0.10002425826068324,165265.09980481985,0.10002672391791964,0.10002345045753262,0.10002357888814677,0.10002445857738693,rails,2011-01
rails-tags_2013-01,0.10000001864772441,0.10002417494151583,0.10002350100148891,0.10002489713368055,0.10002590714243637,197302.09980517492,0.10002706296719356,0.10002225903457287,0.10002248827362177,0.10002428218373943,rails,2013-01
frappe-tags_2014-06,0.10000001512008153,0.10002816988169969,0.10001618269965733,0.1000235117712303,0.10002643246459854,0.10002521239713966,0.10002183525268302,35360.948514779484,0.10002525565581688,117.25131857828418,frappe,2014-06
frappe-tags_2012-01,0.10000001233775603,0.10002737723248768,0.10001528130450467,0.10002530536165344,59.577750537223515,0.10002692791783355,0.10002742474566303,15492.449194912635,0.10002510870122532,914.2729070918865,frappe,2012-01
frappe-tags_2016-01,0.1000000173595434,0.10002801111059653,0.10001790088325851,0.10002429489165848,0.10002969490213925,211.07061941996588,0.10003148367220502,50862.95310822276,0.10002588017984908,614.276115008095,frappe,2016-01
